"Step","GNN_expression_cnv_soft_1 - CKPT","GNN_expression_cnv_soft_1 - CKPT__MIN","GNN_expression_cnv_soft_1 - CKPT__MAX","GNN_expression_cnv_soft_999 - CKPT","GNN_expression_cnv_soft_999 - CKPT__MIN","GNN_expression_cnv_soft_999 - CKPT__MAX","GNN_expression_cnv_soft_42 - CKPT","GNN_expression_cnv_soft_42 - CKPT__MIN","GNN_expression_cnv_soft_42 - CKPT__MAX","GNN_cnv_soft_expression_1 - CKPT","GNN_cnv_soft_expression_1 - CKPT__MIN","GNN_cnv_soft_expression_1 - CKPT__MAX","GNN_cnv_soft_expression_999 - CKPT","GNN_cnv_soft_expression_999 - CKPT__MIN","GNN_cnv_soft_expression_999 - CKPT__MAX","GNN_cnv_soft_expression_42 - CKPT","GNN_cnv_soft_expression_42 - CKPT__MIN","GNN_cnv_soft_expression_42 - CKPT__MAX","GNN_expression_rnd_1 - CKPT","GNN_expression_rnd_1 - CKPT__MIN","GNN_expression_rnd_1 - CKPT__MAX","GNN_expression_rnd_999 - CKPT","GNN_expression_rnd_999 - CKPT__MIN","GNN_expression_rnd_999 - CKPT__MAX","GNN_expression_rnd_42 - CKPT","GNN_expression_rnd_42 - CKPT__MIN","GNN_expression_rnd_42 - CKPT__MAX","GNN_cnv_rnd_1 - CKPT","GNN_cnv_rnd_1 - CKPT__MIN","GNN_cnv_rnd_1 - CKPT__MAX","GNN_cnv_rnd_999 - CKPT","GNN_cnv_rnd_999 - CKPT__MIN","GNN_cnv_rnd_999 - CKPT__MAX","GNN_cnv_rnd_42 - CKPT","GNN_cnv_rnd_42 - CKPT__MIN","GNN_cnv_rnd_42 - CKPT__MAX","GNN_expression_cnv_1 - CKPT","GNN_expression_cnv_1 - CKPT__MIN","GNN_expression_cnv_1 - CKPT__MAX","GNN_expression_cnv_999 - CKPT","GNN_expression_cnv_999 - CKPT__MIN","GNN_expression_cnv_999 - CKPT__MAX","GNN_expression_cnv_42 - CKPT","GNN_expression_cnv_42 - CKPT__MIN","GNN_expression_cnv_42 - CKPT__MAX","GNN_cnv_expression_1 - CKPT","GNN_cnv_expression_1 - CKPT__MIN","GNN_cnv_expression_1 - CKPT__MAX","GNN_cnv_expression_999 - CKPT","GNN_cnv_expression_999 - CKPT__MIN","GNN_cnv_expression_999 - CKPT__MAX","GNN_cnv_expression_42 - CKPT","GNN_cnv_expression_42 - CKPT__MIN","GNN_cnv_expression_42 - CKPT__MAX","GNN_cnv_full_1 - CKPT","GNN_cnv_full_1 - CKPT__MIN","GNN_cnv_full_1 - CKPT__MAX","GNN_cnv_full_999 - CKPT","GNN_cnv_full_999 - CKPT__MIN","GNN_cnv_full_999 - CKPT__MAX","GNN_cnv_full_42 - CKPT","GNN_cnv_full_42 - CKPT__MIN","GNN_cnv_full_42 - CKPT__MAX","GNN_expression_full_1 - CKPT","GNN_expression_full_1 - CKPT__MIN","GNN_expression_full_1 - CKPT__MAX","GNN_expression_full_999 - CKPT","GNN_expression_full_999 - CKPT__MIN","GNN_expression_full_999 - CKPT__MAX","GNN_expression_full_42 - CKPT","GNN_expression_full_42 - CKPT__MIN","GNN_expression_full_42 - CKPT__MAX","GNN_cnv_soft_rnd_1 - CKPT","GNN_cnv_soft_rnd_1 - CKPT__MIN","GNN_cnv_soft_rnd_1 - CKPT__MAX","GNN_cnv_soft_rnd_999 - CKPT","GNN_cnv_soft_rnd_999 - CKPT__MIN","GNN_cnv_soft_rnd_999 - CKPT__MAX","GNN_cnv_soft_rnd_42 - CKPT","GNN_cnv_soft_rnd_42 - CKPT__MIN","GNN_cnv_soft_rnd_42 - CKPT__MAX","GNN_cnv_soft_1 - CKPT","GNN_cnv_soft_1 - CKPT__MIN","GNN_cnv_soft_1 - CKPT__MAX","GNN_cnv_soft_999 - CKPT","GNN_cnv_soft_999 - CKPT__MIN","GNN_cnv_soft_999 - CKPT__MAX","GNN_cnv_soft_42 - CKPT","GNN_cnv_soft_42 - CKPT__MIN","GNN_cnv_soft_42 - CKPT__MAX","GNN_expression_1 - CKPT","GNN_expression_1 - CKPT__MIN","GNN_expression_1 - CKPT__MAX","GNN_expression_999 - CKPT","GNN_expression_999 - CKPT__MIN","GNN_expression_999 - CKPT__MAX","GNN_expression_42 - CKPT","GNN_expression_42 - CKPT__MIN","GNN_expression_42 - CKPT__MAX","GNN_cnv_1 - CKPT","GNN_cnv_1 - CKPT__MIN","GNN_cnv_1 - CKPT__MAX","GNN_cnv_999 - CKPT","GNN_cnv_999 - CKPT__MIN","GNN_cnv_999 - CKPT__MAX","GNN_cnv_42 - CKPT","GNN_cnv_42 - CKPT__MIN","GNN_cnv_42 - CKPT__MAX"
"30","22","22","22","25","25","25","27","27","27","22","22","22","21","21","21","28","28","28","29","29","29","20","20","20","27","27","27","25","25","25","27","27","27","25","25","25","24","24","24","15","15","15","29","29","29","28","28","28","27","27","27","25","25","25","28","28","28","27","27","27","28","28","28","29","29","29","29","29","29","23","23","23","29","29","29","28","28","28","26","26","26","17","17","17","27","27","27","28","28","28","29","29","29","20","20","20","25","25","25","27","27","27","24","24","24","23","23","23"
