"Step","GNN_expression_cnv_soft_1 - assay_ap","GNN_expression_cnv_soft_1 - assay_ap__MIN","GNN_expression_cnv_soft_1 - assay_ap__MAX","GNN_expression_cnv_soft_999 - assay_ap","GNN_expression_cnv_soft_999 - assay_ap__MIN","GNN_expression_cnv_soft_999 - assay_ap__MAX","GNN_expression_cnv_soft_42 - assay_ap","GNN_expression_cnv_soft_42 - assay_ap__MIN","GNN_expression_cnv_soft_42 - assay_ap__MAX","GNN_cnv_soft_expression_1 - assay_ap","GNN_cnv_soft_expression_1 - assay_ap__MIN","GNN_cnv_soft_expression_1 - assay_ap__MAX","GNN_cnv_soft_expression_999 - assay_ap","GNN_cnv_soft_expression_999 - assay_ap__MIN","GNN_cnv_soft_expression_999 - assay_ap__MAX","GNN_cnv_soft_expression_42 - assay_ap","GNN_cnv_soft_expression_42 - assay_ap__MIN","GNN_cnv_soft_expression_42 - assay_ap__MAX","GNN_expression_rnd_1 - assay_ap","GNN_expression_rnd_1 - assay_ap__MIN","GNN_expression_rnd_1 - assay_ap__MAX","GNN_expression_rnd_999 - assay_ap","GNN_expression_rnd_999 - assay_ap__MIN","GNN_expression_rnd_999 - assay_ap__MAX","GNN_expression_rnd_42 - assay_ap","GNN_expression_rnd_42 - assay_ap__MIN","GNN_expression_rnd_42 - assay_ap__MAX","GNN_cnv_rnd_1 - assay_ap","GNN_cnv_rnd_1 - assay_ap__MIN","GNN_cnv_rnd_1 - assay_ap__MAX","GNN_cnv_rnd_999 - assay_ap","GNN_cnv_rnd_999 - assay_ap__MIN","GNN_cnv_rnd_999 - assay_ap__MAX","GNN_cnv_rnd_42 - assay_ap","GNN_cnv_rnd_42 - assay_ap__MIN","GNN_cnv_rnd_42 - assay_ap__MAX","GNN_expression_cnv_1 - assay_ap","GNN_expression_cnv_1 - assay_ap__MIN","GNN_expression_cnv_1 - assay_ap__MAX","GNN_expression_cnv_999 - assay_ap","GNN_expression_cnv_999 - assay_ap__MIN","GNN_expression_cnv_999 - assay_ap__MAX","GNN_expression_cnv_42 - assay_ap","GNN_expression_cnv_42 - assay_ap__MIN","GNN_expression_cnv_42 - assay_ap__MAX","GNN_cnv_expression_1 - assay_ap","GNN_cnv_expression_1 - assay_ap__MIN","GNN_cnv_expression_1 - assay_ap__MAX","GNN_cnv_expression_999 - assay_ap","GNN_cnv_expression_999 - assay_ap__MIN","GNN_cnv_expression_999 - assay_ap__MAX","GNN_cnv_expression_42 - assay_ap","GNN_cnv_expression_42 - assay_ap__MIN","GNN_cnv_expression_42 - assay_ap__MAX","GNN_cnv_full_1 - assay_ap","GNN_cnv_full_1 - assay_ap__MIN","GNN_cnv_full_1 - assay_ap__MAX","GNN_cnv_full_999 - assay_ap","GNN_cnv_full_999 - assay_ap__MIN","GNN_cnv_full_999 - assay_ap__MAX","GNN_cnv_full_42 - assay_ap","GNN_cnv_full_42 - assay_ap__MIN","GNN_cnv_full_42 - assay_ap__MAX","GNN_expression_full_1 - assay_ap","GNN_expression_full_1 - assay_ap__MIN","GNN_expression_full_1 - assay_ap__MAX","GNN_expression_full_999 - assay_ap","GNN_expression_full_999 - assay_ap__MIN","GNN_expression_full_999 - assay_ap__MAX","GNN_expression_full_42 - assay_ap","GNN_expression_full_42 - assay_ap__MIN","GNN_expression_full_42 - assay_ap__MAX","GNN_cnv_soft_rnd_1 - assay_ap","GNN_cnv_soft_rnd_1 - assay_ap__MIN","GNN_cnv_soft_rnd_1 - assay_ap__MAX","GNN_cnv_soft_rnd_999 - assay_ap","GNN_cnv_soft_rnd_999 - assay_ap__MIN","GNN_cnv_soft_rnd_999 - assay_ap__MAX","GNN_cnv_soft_rnd_42 - assay_ap","GNN_cnv_soft_rnd_42 - assay_ap__MIN","GNN_cnv_soft_rnd_42 - assay_ap__MAX","GNN_cnv_soft_99 - assay_ap","GNN_cnv_soft_99 - assay_ap__MIN","GNN_cnv_soft_99 - assay_ap__MAX","GNN_cnv_soft_42 - assay_ap","GNN_cnv_soft_42 - assay_ap__MIN","GNN_cnv_soft_42 - assay_ap__MAX","GNN_cnv_soft_1 - assay_ap","GNN_cnv_soft_1 - assay_ap__MIN","GNN_cnv_soft_1 - assay_ap__MAX","GNN_expression_99 - assay_ap","GNN_expression_99 - assay_ap__MIN","GNN_expression_99 - assay_ap__MAX","GNN_expression_42 - assay_ap","GNN_expression_42 - assay_ap__MIN","GNN_expression_42 - assay_ap__MAX","GNN_expression_1 - assay_ap","GNN_expression_1 - assay_ap__MIN","GNN_expression_1 - assay_ap__MAX","GNN_cnv_99 - assay_ap","GNN_cnv_99 - assay_ap__MIN","GNN_cnv_99 - assay_ap__MAX","GNN_cnv_42 - assay_ap","GNN_cnv_42 - assay_ap__MIN","GNN_cnv_42 - assay_ap__MAX","GNN_cnv_1 - assay_ap","GNN_cnv_1 - assay_ap__MIN","GNN_cnv_1 - assay_ap__MAX"
"10","0.611392491931565","0.611392491931565","0.611392491931565","0.6232883392617277","0.6232883392617277","0.6232883392617277","0.6309612174179339","0.6309612174179339","0.6309612174179339","0.6233826832537778","0.6233826832537778","0.6233826832537778","0.6076974225597487","0.6076974225597487","0.6076974225597487","0.633117128019384","0.633117128019384","0.633117128019384","0.4889778418596114","0.4889778418596114","0.4889778418596114","0.4523473101994046","0.4523473101994046","0.4523473101994046","0.49517859926543084","0.49517859926543084","0.49517859926543084","0.5131267343996896","0.5131267343996896","0.5131267343996896","0.5368099244012579","0.5368099244012579","0.5368099244012579","0.4980843350767876","0.4980843350767876","0.4980843350767876","0.5775443012880214","0.5775443012880214","0.5775443012880214","0.5656463292231954","0.5656463292231954","0.5656463292231954","0.6138531555807266","0.6138531555807266","0.6138531555807266","0.5662463857675735","0.5662463857675735","0.5662463857675735","0.5951988767989607","0.5951988767989607","0.5951988767989607","0.5786734487626805","0.5786734487626805","0.5786734487626805","0.45869016190715206","0.45869016190715206","0.45869016190715206","0.4773451345188995","0.4773451345188995","0.4773451345188995","0.5652039234207352","0.5652039234207352","0.5652039234207352","0.49395017439028416","0.49395017439028416","0.49395017439028416","0.44248189833488205","0.44248189833488205","0.44248189833488205","0.4959449205475318","0.4959449205475318","0.4959449205475318","0.46821596303181756","0.46821596303181756","0.46821596303181756","0.5118351418840468","0.5118351418840468","0.5118351418840468","0.47765051860063085","0.47765051860063085","0.47765051860063085","0.6628422369874805","0.6628422369874805","0.6628422369874805","0.663036376122608","0.663036376122608","0.663036376122608","0.6529452975152605","0.6529452975152605","0.6529452975152605","0.5456487656833556","0.5456487656833556","0.5456487656833556","0.537467462919453","0.537467462919453","0.537467462919453","0.5491388240394758","0.5491388240394758","0.5491388240394758","0.6334625186999477","0.6334625186999477","0.6334625186999477","0.6101082145286941","0.6101082145286941","0.6101082145286941","0.6134518294255048","0.6134518294255048","0.6134518294255048"
"11","0.6363148631146727","0.6363148631146727","0.6363148631146727","0.6074920511655538","0.6074920511655538","0.6074920511655538","0.6421609221078723","0.6421609221078723","0.6421609221078723","0.6508585304455604","0.6508585304455604","0.6508585304455604","0.6300991114625891","0.6300991114625891","0.6300991114625891","0.6802465109428643","0.6802465109428643","0.6802465109428643","0.4981835063672018","0.4981835063672018","0.4981835063672018","0.49619984638014647","0.49619984638014647","0.49619984638014647","0.49281616842457276","0.49281616842457276","0.49281616842457276","0.5244048003244743","0.5244048003244743","0.5244048003244743","0.5593169799987174","0.5593169799987174","0.5593169799987174","0.48581944609071837","0.48581944609071837","0.48581944609071837","0.6151649944498754","0.6151649944498754","0.6151649944498754","0.5916614020834207","0.5916614020834207","0.5916614020834207","0.6105312202888371","0.6105312202888371","0.6105312202888371","0.5809352185084705","0.5809352185084705","0.5809352185084705","0.5681738158367207","0.5681738158367207","0.5681738158367207","0.553478606752437","0.553478606752437","0.553478606752437","0.5375146932688851","0.5375146932688851","0.5375146932688851","0.45550912771937535","0.45550912771937535","0.45550912771937535","0.5447010637258698","0.5447010637258698","0.5447010637258698","0.4556452988315316","0.4556452988315316","0.4556452988315316","0.4298727057015511","0.4298727057015511","0.4298727057015511","0.5065565620456512","0.5065565620456512","0.5065565620456512","0.4878611585977267","0.4878611585977267","0.4878611585977267","0.5368274441740379","0.5368274441740379","0.5368274441740379","0.4988963853947796","0.4988963853947796","0.4988963853947796","0.673075990224958","0.673075990224958","0.673075990224958","0.6984255763413335","0.6984255763413335","0.6984255763413335","0.6921659247377651","0.6921659247377651","0.6921659247377651","0.5637300451513678","0.5637300451513678","0.5637300451513678","0.5562188464131637","0.5562188464131637","0.5562188464131637","0.5651219798745329","0.5651219798745329","0.5651219798745329","0.6471280552415326","0.6471280552415326","0.6471280552415326","0.6177723689197518","0.6177723689197518","0.6177723689197518","0.6363802537034738","0.6363802537034738","0.6363802537034738"
"12","0.6413625048283732","0.6413625048283732","0.6413625048283732","0.6507096544014163","0.6507096544014163","0.6507096544014163","0.6383906747503049","0.6383906747503049","0.6383906747503049","0.6170796300507387","0.6170796300507387","0.6170796300507387","0.632207488010321","0.632207488010321","0.632207488010321","0.6572521299449069","0.6572521299449069","0.6572521299449069","0.4935986982151036","0.4935986982151036","0.4935986982151036","0.49990091120361624","0.49990091120361624","0.49990091120361624","0.5199864377386934","0.5199864377386934","0.5199864377386934","0.5029189407079679","0.5029189407079679","0.5029189407079679","0.518783215278969","0.518783215278969","0.518783215278969","0.4895575266777075","0.4895575266777075","0.4895575266777075","0.5780514374033507","0.5780514374033507","0.5780514374033507","0.6140394763084125","0.6140394763084125","0.6140394763084125","0.6124359445854038","0.6124359445854038","0.6124359445854038","0.6026977293969009","0.6026977293969009","0.6026977293969009","0.600896413053873","0.600896413053873","0.600896413053873","0.5918706128676776","0.5918706128676776","0.5918706128676776","0.523597078088106","0.523597078088106","0.523597078088106","0.5102728423168629","0.5102728423168629","0.5102728423168629","0.5765360041984163","0.5765360041984163","0.5765360041984163","0.46827041547800424","0.46827041547800424","0.46827041547800424","0.4472433753744809","0.4472433753744809","0.4472433753744809","0.535673411861261","0.535673411861261","0.535673411861261","0.4976857896725675","0.4976857896725675","0.4976857896725675","0.5212261032260698","0.5212261032260698","0.5212261032260698","0.4862997901650415","0.4862997901650415","0.4862997901650415","0.6869605293846524","0.6869605293846524","0.6869605293846524","0.6682903042226936","0.6682903042226936","0.6682903042226936","0.6980573729614559","0.6980573729614559","0.6980573729614559","0.5582491256394332","0.5582491256394332","0.5582491256394332","0.5697132281712153","0.5697132281712153","0.5697132281712153","0.5716754320561723","0.5716754320561723","0.5716754320561723","0.6617482702858607","0.6617482702858607","0.6617482702858607","0.6364622804993658","0.6364622804993658","0.6364622804993658","0.6465657366736698","0.6465657366736698","0.6465657366736698"
"13","0.6494877359255007","0.6494877359255007","0.6494877359255007","0.6283507436774689","0.6283507436774689","0.6283507436774689","0.6194077501997871","0.6194077501997871","0.6194077501997871","0.6340304990506602","0.6340304990506602","0.6340304990506602","0.62773018884561","0.62773018884561","0.62773018884561","0.6443160566274241","0.6443160566274241","0.6443160566274241","0.49769686887748626","0.49769686887748626","0.49769686887748626","0.49515248117010136","0.49515248117010136","0.49515248117010136","0.5329851695266458","0.5329851695266458","0.5329851695266458","0.47251563394693485","0.47251563394693485","0.47251563394693485","0.5149802538524308","0.5149802538524308","0.5149802538524308","0.47293269379910147","0.47293269379910147","0.47293269379910147","0.6010144650140589","0.6010144650140589","0.6010144650140589","0.6132109522546504","0.6132109522546504","0.6132109522546504","0.6043464370515166","0.6043464370515166","0.6043464370515166","0.5994405248815133","0.5994405248815133","0.5994405248815133","0.6054381532486648","0.6054381532486648","0.6054381532486648","0.6191299894014965","0.6191299894014965","0.6191299894014965","0.5601384725905998","0.5601384725905998","0.5601384725905998","0.5052673435366117","0.5052673435366117","0.5052673435366117","0.5285627104801095","0.5285627104801095","0.5285627104801095","0.49811492437505067","0.49811492437505067","0.49811492437505067","0.48455097455364865","0.48455097455364865","0.48455097455364865","0.5155211014601708","0.5155211014601708","0.5155211014601708","0.4869402513093351","0.4869402513093351","0.4869402513093351","0.5211481285515033","0.5211481285515033","0.5211481285515033","0.5143882289010535","0.5143882289010535","0.5143882289010535","0.6914717558871615","0.6914717558871615","0.6914717558871615","0.7006056342880249","0.7006056342880249","0.7006056342880249","0.6919605921982083","0.6919605921982083","0.6919605921982083","0.5639597363989028","0.5639597363989028","0.5639597363989028","0.5572585269372833","0.5572585269372833","0.5572585269372833","0.5889815881969367","0.5889815881969367","0.5889815881969367","0.6555656148897","0.6555656148897","0.6555656148897","0.6527991170053998","0.6527991170053998","0.6527991170053998","0.6595356102796535","0.6595356102796535","0.6595356102796535"
"14","0.6586881590188941","0.6586881590188941","0.6586881590188941","0.6550984170814783","0.6550984170814783","0.6550984170814783","0.6406579455100264","0.6406579455100264","0.6406579455100264","0.643088502723641","0.643088502723641","0.643088502723641","0.6443143709178007","0.6443143709178007","0.6443143709178007","0.648567329047957","0.648567329047957","0.648567329047957","0.4944334685059908","0.4944334685059908","0.4944334685059908","0.5024159834150107","0.5024159834150107","0.5024159834150107","0.5309697662928868","0.5309697662928868","0.5309697662928868","0.48493152714605353","0.48493152714605353","0.48493152714605353","0.5196206999735683","0.5196206999735683","0.5196206999735683","0.4869726167649641","0.4869726167649641","0.4869726167649641","0.5873503713687777","0.5873503713687777","0.5873503713687777","0.6140651626388034","0.6140651626388034","0.6140651626388034","0.6223589132403978","0.6223589132403978","0.6223589132403978","0.6055667904067557","0.6055667904067557","0.6055667904067557","0.624452301016582","0.624452301016582","0.624452301016582","0.6152615536631683","0.6152615536631683","0.6152615536631683","0.5364370842325323","0.5364370842325323","0.5364370842325323","0.48775132481291444","0.48775132481291444","0.48775132481291444","0.5799046009362758","0.5799046009362758","0.5799046009362758","0.5254298509990409","0.5254298509990409","0.5254298509990409","0.4771957555048706","0.4771957555048706","0.4771957555048706","0.5458247114688822","0.5458247114688822","0.5458247114688822","0.4974611191849079","0.4974611191849079","0.4974611191849079","0.5220255093309505","0.5220255093309505","0.5220255093309505","0.5272431229207765","0.5272431229207765","0.5272431229207765","0.6940411658623833","0.6940411658623833","0.6940411658623833","0.6663714534238032","0.6663714534238032","0.6663714534238032","0.6912932695216316","0.6912932695216316","0.6912932695216316","0.5543714876211725","0.5543714876211725","0.5543714876211725","0.5783144010413722","0.5783144010413722","0.5783144010413722","0.5728562811379442","0.5728562811379442","0.5728562811379442","0.6820467315104713","0.6820467315104713","0.6820467315104713","0.659118535115132","0.659118535115132","0.659118535115132","0.6651915321490633","0.6651915321490633","0.6651915321490633"
"15","0.6576200002631449","0.6576200002631449","0.6576200002631449","0.658134985001647","0.658134985001647","0.658134985001647","0.6596092885838071","0.6596092885838071","0.6596092885838071","0.6559640685348039","0.6559640685348039","0.6559640685348039","0.6252654010422457","0.6252654010422457","0.6252654010422457","0.6680118011104689","0.6680118011104689","0.6680118011104689","0.523490633725368","0.523490633725368","0.523490633725368","0.5181711944912144","0.5181711944912144","0.5181711944912144","0.5321679525464006","0.5321679525464006","0.5321679525464006","0.4977039156744263","0.4977039156744263","0.4977039156744263","0.4984725652542659","0.4984725652542659","0.4984725652542659","0.476397690816622","0.476397690816622","0.476397690816622","0.6183244034245355","0.6183244034245355","0.6183244034245355","0.6355372618212344","0.6355372618212344","0.6355372618212344","0.6209869740198328","0.6209869740198328","0.6209869740198328","0.6251821420903858","0.6251821420903858","0.6251821420903858","0.601963939817732","0.601963939817732","0.601963939817732","0.6032148777895824","0.6032148777895824","0.6032148777895824","0.5488672952396426","0.5488672952396426","0.5488672952396426","0.5221336798742712","0.5221336798742712","0.5221336798742712","0.563311445638807","0.563311445638807","0.563311445638807","0.562153210023867","0.562153210023867","0.562153210023867","0.4785200975320794","0.4785200975320794","0.4785200975320794","0.5067979554264281","0.5067979554264281","0.5067979554264281","0.5164591636183826","0.5164591636183826","0.5164591636183826","0.5517889076579511","0.5517889076579511","0.5517889076579511","0.5303767240785006","0.5303767240785006","0.5303767240785006","0.6938030083422715","0.6938030083422715","0.6938030083422715","0.6881244083526512","0.6881244083526512","0.6881244083526512","0.6945430851124278","0.6945430851124278","0.6945430851124278","0.5939472556380334","0.5939472556380334","0.5939472556380334","0.585399176453563","0.585399176453563","0.585399176453563","0.6083013050060816","0.6083013050060816","0.6083013050060816","0.6843622741716746","0.6843622741716746","0.6843622741716746","0.6656964620706818","0.6656964620706818","0.6656964620706818","0.6735559378612488","0.6735559378612488","0.6735559378612488"
"16","0.6496029176320335","0.6496029176320335","0.6496029176320335","0.6464072933808303","0.6464072933808303","0.6464072933808303","0.6655913753435003","0.6655913753435003","0.6655913753435003","0.6507535357858317","0.6507535357858317","0.6507535357858317","0.6714223527243365","0.6714223527243365","0.6714223527243365","0.7044162920591924","0.7044162920591924","0.7044162920591924","0.5219754849298452","0.5219754849298452","0.5219754849298452","0.5219030711996214","0.5219030711996214","0.5219030711996214","0.5371572723511813","0.5371572723511813","0.5371572723511813","0.4981353207560327","0.4981353207560327","0.4981353207560327","0.4962381944977695","0.4962381944977695","0.4962381944977695","0.4758079238310168","0.4758079238310168","0.4758079238310168","0.6333566000409473","0.6333566000409473","0.6333566000409473","0.6203324886985143","0.6203324886985143","0.6203324886985143","0.6342062828083436","0.6342062828083436","0.6342062828083436","0.6019317486008455","0.6019317486008455","0.6019317486008455","0.6252295946397785","0.6252295946397785","0.6252295946397785","0.634503208657017","0.634503208657017","0.634503208657017","0.5350823683543654","0.5350823683543654","0.5350823683543654","0.5462902093229711","0.5462902093229711","0.5462902093229711","0.5743505689007516","0.5743505689007516","0.5743505689007516","0.5125853606544514","0.5125853606544514","0.5125853606544514","0.49194014085191873","0.49194014085191873","0.49194014085191873","0.5434000637124882","0.5434000637124882","0.5434000637124882","0.5282377190659759","0.5282377190659759","0.5282377190659759","0.5296372195905165","0.5296372195905165","0.5296372195905165","0.533413014955212","0.533413014955212","0.533413014955212","0.7137327405358692","0.7137327405358692","0.7137327405358692","0.6851367794151084","0.6851367794151084","0.6851367794151084","0.706774519550746","0.706774519550746","0.706774519550746","0.6114421283336587","0.6114421283336587","0.6114421283336587","0.5946400867294028","0.5946400867294028","0.5946400867294028","0.6238160429557104","0.6238160429557104","0.6238160429557104","0.6816932090759609","0.6816932090759609","0.6816932090759609","0.6572564351236277","0.6572564351236277","0.6572564351236277","0.670046210770953","0.670046210770953","0.670046210770953"
"17","0.6368817540627156","0.6368817540627156","0.6368817540627156","0.6587557955712009","0.6587557955712009","0.6587557955712009","0.6591262019226146","0.6591262019226146","0.6591262019226146","0.6785612383330546","0.6785612383330546","0.6785612383330546","0.6369832725268261","0.6369832725268261","0.6369832725268261","0.6784784780767921","0.6784784780767921","0.6784784780767921","0.534874437011631","0.534874437011631","0.534874437011631","0.5447954584544714","0.5447954584544714","0.5447954584544714","0.5616541977584878","0.5616541977584878","0.5616541977584878","0.47162843847163555","0.47162843847163555","0.47162843847163555","0.48668960373897124","0.48668960373897124","0.48668960373897124","0.4753158954531633","0.4753158954531633","0.4753158954531633","0.6464227064937784","0.6464227064937784","0.6464227064937784","0.6319583667980914","0.6319583667980914","0.6319583667980914","0.6405349056541789","0.6405349056541789","0.6405349056541789","0.6291105409275423","0.6291105409275423","0.6291105409275423","0.6081451484292785","0.6081451484292785","0.6081451484292785","0.6260482115376572","0.6260482115376572","0.6260482115376572","0.5699251872307852","0.5699251872307852","0.5699251872307852","0.5153368806857443","0.5153368806857443","0.5153368806857443","0.5770360978252962","0.5770360978252962","0.5770360978252962","0.5505700942441819","0.5505700942441819","0.5505700942441819","0.5073511135559965","0.5073511135559965","0.5073511135559965","0.5440601640385478","0.5440601640385478","0.5440601640385478","0.528580457525507","0.528580457525507","0.528580457525507","0.5535025109727438","0.5535025109727438","0.5535025109727438","0.5406390476252778","0.5406390476252778","0.5406390476252778","0.7118278529905329","0.7118278529905329","0.7118278529905329","0.7196493842505273","0.7196493842505273","0.7196493842505273","0.7130849411093362","0.7130849411093362","0.7130849411093362","0.6090173655622484","0.6090173655622484","0.6090173655622484","0.6066283765044971","0.6066283765044971","0.6066283765044971","0.6171957187014016","0.6171957187014016","0.6171957187014016","0.6809627301834161","0.6809627301834161","0.6809627301834161","0.6693230357441391","0.6693230357441391","0.6693230357441391","0.6699270456884701","0.6699270456884701","0.6699270456884701"
"18","0.6703352432671675","0.6703352432671675","0.6703352432671675","0.6504415894812108","0.6504415894812108","0.6504415894812108","0.7027265148155752","0.7027265148155752","0.7027265148155752","0.6797766016504238","0.6797766016504238","0.6797766016504238","0.6449035284544473","0.6449035284544473","0.6449035284544473","0.6838220376099368","0.6838220376099368","0.6838220376099368","0.5500971804116787","0.5500971804116787","0.5500971804116787","0.5378427358126014","0.5378427358126014","0.5378427358126014","0.5579237056130635","0.5579237056130635","0.5579237056130635","0.49964562055856665","0.49964562055856665","0.49964562055856665","0.49088240244185827","0.49088240244185827","0.49088240244185827","0.477597504488889","0.477597504488889","0.477597504488889","0.6386919019724854","0.6386919019724854","0.6386919019724854","0.6127662876123552","0.6127662876123552","0.6127662876123552","0.6745793744545218","0.6745793744545218","0.6745793744545218","0.6308557535143796","0.6308557535143796","0.6308557535143796","0.628454510550511","0.628454510550511","0.628454510550511","0.6498239719225023","0.6498239719225023","0.6498239719225023","0.5311622581721774","0.5311622581721774","0.5311622581721774","0.5424117244157389","0.5424117244157389","0.5424117244157389","0.5887371991696095","0.5887371991696095","0.5887371991696095","0.5155954244338331","0.5155954244338331","0.5155954244338331","0.5033602810000416","0.5033602810000416","0.5033602810000416","0.5724937822984234","0.5724937822984234","0.5724937822984234","0.5151280597217686","0.5151280597217686","0.5151280597217686","0.5597120528682092","0.5597120528682092","0.5597120528682092","0.5642139176264322","0.5642139176264322","0.5642139176264322","0.7093296039181728","0.7093296039181728","0.7093296039181728","0.6929340239186884","0.6929340239186884","0.6929340239186884","0.6971141302109473","0.6971141302109473","0.6971141302109473","0.6232910756256906","0.6232910756256906","0.6232910756256906","0.6187213309529958","0.6187213309529958","0.6187213309529958","0.6131199618844079","0.6131199618844079","0.6131199618844079","0.6842611320798069","0.6842611320798069","0.6842611320798069","0.6841140126513938","0.6841140126513938","0.6841140126513938","0.6965153492261085","0.6965153492261085","0.6965153492261085"
"19","0.677947864928102","0.677947864928102","0.677947864928102","0.6578133887534701","0.6578133887534701","0.6578133887534701","0.6662013016734547","0.6662013016734547","0.6662013016734547","0.6689746755082769","0.6689746755082769","0.6689746755082769","0.6769817059879389","0.6769817059879389","0.6769817059879389","0.7053370995592084","0.7053370995592084","0.7053370995592084","0.5196560544384844","0.5196560544384844","0.5196560544384844","0.5440798087022419","0.5440798087022419","0.5440798087022419","0.5958073924585713","0.5958073924585713","0.5958073924585713","0.5008193530506587","0.5008193530506587","0.5008193530506587","0.4836855588191512","0.4836855588191512","0.4836855588191512","0.48561462153626267","0.48561462153626267","0.48561462153626267","0.6551882047717239","0.6551882047717239","0.6551882047717239","0.6573634828498716","0.6573634828498716","0.6573634828498716","0.6565965062157703","0.6565965062157703","0.6565965062157703","0.6463019898811037","0.6463019898811037","0.6463019898811037","0.6402451646082901","0.6402451646082901","0.6402451646082901","0.6149128416381326","0.6149128416381326","0.6149128416381326","0.5606835585070916","0.5606835585070916","0.5606835585070916","0.5546502186871475","0.5546502186871475","0.5546502186871475","0.6040518237230483","0.6040518237230483","0.6040518237230483","0.5156717978415992","0.5156717978415992","0.5156717978415992","0.4947967496375112","0.4947967496375112","0.4947967496375112","0.5795336496092688","0.5795336496092688","0.5795336496092688","0.5347415183047144","0.5347415183047144","0.5347415183047144","0.556315553945642","0.556315553945642","0.556315553945642","0.5561772646882943","0.5561772646882943","0.5561772646882943","0.709420948332537","0.709420948332537","0.709420948332537","0.7048717752304342","0.7048717752304342","0.7048717752304342","0.721311304871812","0.721311304871812","0.721311304871812","0.6282394430812094","0.6282394430812094","0.6282394430812094","0.6084346702564315","0.6084346702564315","0.6084346702564315","0.6307424550475897","0.6307424550475897","0.6307424550475897","0.697226893315407","0.697226893315407","0.697226893315407","0.6805119465261825","0.6805119465261825","0.6805119465261825","0.7059244204818921","0.7059244204818921","0.7059244204818921"
"20","0.6726221227903402","0.6726221227903402","0.6726221227903402","0.6750696797425693","0.6750696797425693","0.6750696797425693","0.6755831150106736","0.6755831150106736","0.6755831150106736","0.6938975828919013","0.6938975828919013","0.6938975828919013","0.6684578698270339","0.6684578698270339","0.6684578698270339","0.7018004153986201","0.7018004153986201","0.7018004153986201","0.5439402898037784","0.5439402898037784","0.5439402898037784","0.5398472230593309","0.5398472230593309","0.5398472230593309","0.5644498488469868","0.5644498488469868","0.5644498488469868","0.5151875974126024","0.5151875974126024","0.5151875974126024","0.48104649626731916","0.48104649626731916","0.48104649626731916","0.5074249087236196","0.5074249087236196","0.5074249087236196","0.6451164140630146","0.6451164140630146","0.6451164140630146","0.6280601916430497","0.6280601916430497","0.6280601916430497","0.6691000995430932","0.6691000995430932","0.6691000995430932","0.6708812231248832","0.6708812231248832","0.6708812231248832","0.6520718848390313","0.6520718848390313","0.6520718848390313","0.6503650627604789","0.6503650627604789","0.6503650627604789","0.5873341549556763","0.5873341549556763","0.5873341549556763","0.5404839473256163","0.5404839473256163","0.5404839473256163","0.5950909522649404","0.5950909522649404","0.5950909522649404","0.4822277658225557","0.4822277658225557","0.4822277658225557","0.4764096523430906","0.4764096523430906","0.4764096523430906","0.5479553082708047","0.5479553082708047","0.5479553082708047","0.5695232219646779","0.5695232219646779","0.5695232219646779","0.5977223151882357","0.5977223151882357","0.5977223151882357","0.5621013549290549","0.5621013549290549","0.5621013549290549","0.7111498519879434","0.7111498519879434","0.7111498519879434","0.7309448145092242","0.7309448145092242","0.7309448145092242","0.720249150227232","0.720249150227232","0.720249150227232","0.6358022395031446","0.6358022395031446","0.6358022395031446","0.6187190318529129","0.6187190318529129","0.6187190318529129","0.6571286586421305","0.6571286586421305","0.6571286586421305","0.6863076035879037","0.6863076035879037","0.6863076035879037","0.6886990898767703","0.6886990898767703","0.6886990898767703","0.7062245124872296","0.7062245124872296","0.7062245124872296"
