"Step","GNN_expression_cnv_soft_1 - gene_ap","GNN_expression_cnv_soft_1 - gene_ap__MIN","GNN_expression_cnv_soft_1 - gene_ap__MAX","GNN_expression_cnv_soft_999 - gene_ap","GNN_expression_cnv_soft_999 - gene_ap__MIN","GNN_expression_cnv_soft_999 - gene_ap__MAX","GNN_expression_cnv_soft_42 - gene_ap","GNN_expression_cnv_soft_42 - gene_ap__MIN","GNN_expression_cnv_soft_42 - gene_ap__MAX","GNN_cnv_soft_expression_1 - gene_ap","GNN_cnv_soft_expression_1 - gene_ap__MIN","GNN_cnv_soft_expression_1 - gene_ap__MAX","GNN_cnv_soft_expression_999 - gene_ap","GNN_cnv_soft_expression_999 - gene_ap__MIN","GNN_cnv_soft_expression_999 - gene_ap__MAX","GNN_cnv_soft_expression_42 - gene_ap","GNN_cnv_soft_expression_42 - gene_ap__MIN","GNN_cnv_soft_expression_42 - gene_ap__MAX","GNN_expression_rnd_1 - gene_ap","GNN_expression_rnd_1 - gene_ap__MIN","GNN_expression_rnd_1 - gene_ap__MAX","GNN_expression_rnd_999 - gene_ap","GNN_expression_rnd_999 - gene_ap__MIN","GNN_expression_rnd_999 - gene_ap__MAX","GNN_expression_rnd_42 - gene_ap","GNN_expression_rnd_42 - gene_ap__MIN","GNN_expression_rnd_42 - gene_ap__MAX","GNN_cnv_rnd_1 - gene_ap","GNN_cnv_rnd_1 - gene_ap__MIN","GNN_cnv_rnd_1 - gene_ap__MAX","GNN_cnv_rnd_999 - gene_ap","GNN_cnv_rnd_999 - gene_ap__MIN","GNN_cnv_rnd_999 - gene_ap__MAX","GNN_cnv_rnd_42 - gene_ap","GNN_cnv_rnd_42 - gene_ap__MIN","GNN_cnv_rnd_42 - gene_ap__MAX","GNN_expression_cnv_1 - gene_ap","GNN_expression_cnv_1 - gene_ap__MIN","GNN_expression_cnv_1 - gene_ap__MAX","GNN_expression_cnv_999 - gene_ap","GNN_expression_cnv_999 - gene_ap__MIN","GNN_expression_cnv_999 - gene_ap__MAX","GNN_expression_cnv_42 - gene_ap","GNN_expression_cnv_42 - gene_ap__MIN","GNN_expression_cnv_42 - gene_ap__MAX","GNN_cnv_expression_1 - gene_ap","GNN_cnv_expression_1 - gene_ap__MIN","GNN_cnv_expression_1 - gene_ap__MAX","GNN_cnv_expression_999 - gene_ap","GNN_cnv_expression_999 - gene_ap__MIN","GNN_cnv_expression_999 - gene_ap__MAX","GNN_cnv_expression_42 - gene_ap","GNN_cnv_expression_42 - gene_ap__MIN","GNN_cnv_expression_42 - gene_ap__MAX","GNN_cnv_soft_1 - gene_ap","GNN_cnv_soft_1 - gene_ap__MIN","GNN_cnv_soft_1 - gene_ap__MAX","GNN_cnv_soft_999 - gene_ap","GNN_cnv_soft_999 - gene_ap__MIN","GNN_cnv_soft_999 - gene_ap__MAX","GNN_cnv_soft_42 - gene_ap","GNN_cnv_soft_42 - gene_ap__MIN","GNN_cnv_soft_42 - gene_ap__MAX","GNN_cnv_full_1 - gene_ap","GNN_cnv_full_1 - gene_ap__MIN","GNN_cnv_full_1 - gene_ap__MAX","GNN_cnv_full_999 - gene_ap","GNN_cnv_full_999 - gene_ap__MIN","GNN_cnv_full_999 - gene_ap__MAX","GNN_cnv_full_42 - gene_ap","GNN_cnv_full_42 - gene_ap__MIN","GNN_cnv_full_42 - gene_ap__MAX","GNN_expression_full_1 - gene_ap","GNN_expression_full_1 - gene_ap__MIN","GNN_expression_full_1 - gene_ap__MAX","GNN_expression_full_999 - gene_ap","GNN_expression_full_999 - gene_ap__MIN","GNN_expression_full_999 - gene_ap__MAX","GNN_expression_full_42 - gene_ap","GNN_expression_full_42 - gene_ap__MIN","GNN_expression_full_42 - gene_ap__MAX","GNN_cnv_soft_rnd_1 - gene_ap","GNN_cnv_soft_rnd_1 - gene_ap__MIN","GNN_cnv_soft_rnd_1 - gene_ap__MAX","GNN_cnv_soft_rnd_999 - gene_ap","GNN_cnv_soft_rnd_999 - gene_ap__MIN","GNN_cnv_soft_rnd_999 - gene_ap__MAX","GNN_cnv_soft_rnd_42 - gene_ap","GNN_cnv_soft_rnd_42 - gene_ap__MIN","GNN_cnv_soft_rnd_42 - gene_ap__MAX","GNN_expression_99 - gene_ap","GNN_expression_99 - gene_ap__MIN","GNN_expression_99 - gene_ap__MAX","GNN_expression_42 - gene_ap","GNN_expression_42 - gene_ap__MIN","GNN_expression_42 - gene_ap__MAX","GNN_expression_1 - gene_ap","GNN_expression_1 - gene_ap__MIN","GNN_expression_1 - gene_ap__MAX","GNN_cnv_99 - gene_ap","GNN_cnv_99 - gene_ap__MIN","GNN_cnv_99 - gene_ap__MAX","GNN_cnv_42 - gene_ap","GNN_cnv_42 - gene_ap__MIN","GNN_cnv_42 - gene_ap__MAX","GNN_cnv_1 - gene_ap","GNN_cnv_1 - gene_ap__MIN","GNN_cnv_1 - gene_ap__MAX"
"10","0.5035773719423353","0.5035773719423353","0.5035773719423353","0.5088462176081225","0.5088462176081225","0.5088462176081225","0.5045994114229028","0.5045994114229028","0.5045994114229028","0.5065146674793836","0.5065146674793836","0.5065146674793836","0.5193886744987144","0.5193886744987144","0.5193886744987144","0.5075251306596865","0.5075251306596865","0.5075251306596865","0.521229445738838","0.521229445738838","0.521229445738838","0.5214872367235454","0.5214872367235454","0.5214872367235454","0.5194948823617332","0.5194948823617332","0.5194948823617332","0.42788202432558303","0.42788202432558303","0.42788202432558303","0.4133300391902515","0.4133300391902515","0.4133300391902515","0.4416802794458227","0.4416802794458227","0.4416802794458227","0.4748179797845061","0.4748179797845061","0.4748179797845061","0.5032556537841877","0.5032556537841877","0.5032556537841877","0.48633963432328847","0.48633963432328847","0.48633963432328847","0.49403960384940926","0.49403960384940926","0.49403960384940926","0.4967683381115335","0.4967683381115335","0.4967683381115335","0.4968252455425446","0.4968252455425446","0.4968252455425446","0.4862483935187646","0.4862483935187646","0.4862483935187646","0.46614340320559383","0.46614340320559383","0.46614340320559383","0.5017049025677047","0.5017049025677047","0.5017049025677047","0.540763840104082","0.540763840104082","0.540763840104082","0.5460333225304719","0.5460333225304719","0.5460333225304719","0.5184680350677703","0.5184680350677703","0.5184680350677703","0.5173167742622953","0.5173167742622953","0.5173167742622953","0.5270459302923155","0.5270459302923155","0.5270459302923155","0.4958334441084303","0.4958334441084303","0.4958334441084303","0.499656484136623","0.499656484136623","0.499656484136623","0.5077091444788894","0.5077091444788894","0.5077091444788894","0.5463366494626049","0.5463366494626049","0.5463366494626049","0.49851232750070423","0.49851232750070423","0.49851232750070423","0.5138388472242509","0.5138388472242509","0.5138388472242509","0.4690681488745133","0.4690681488745133","0.4690681488745133","0.4649767990680318","0.4649767990680318","0.4649767990680318","0.44534229803037456","0.44534229803037456","0.44534229803037456","0.47010127565347526","0.47010127565347526","0.47010127565347526"
"11","0.5185926527098585","0.5185926527098585","0.5185926527098585","0.5104154479869719","0.5104154479869719","0.5104154479869719","0.4941735838696802","0.4941735838696802","0.4941735838696802","0.5293242572352724","0.5293242572352724","0.5293242572352724","0.51240106435807","0.51240106435807","0.51240106435807","0.5231667814694095","0.5231667814694095","0.5231667814694095","0.5073112504798907","0.5073112504798907","0.5073112504798907","0.5044357605489648","0.5044357605489648","0.5044357605489648","0.49591146964094013","0.49591146964094013","0.49591146964094013","0.4351876498021164","0.4351876498021164","0.4351876498021164","0.4299617806155545","0.4299617806155545","0.4299617806155545","0.43653606722833266","0.43653606722833266","0.43653606722833266","0.49926602204514525","0.49926602204514525","0.49926602204514525","0.4706331110816133","0.4706331110816133","0.4706331110816133","0.5165225388291521","0.5165225388291521","0.5165225388291521","0.49841495720137796","0.49841495720137796","0.49841495720137796","0.5119863216805903","0.5119863216805903","0.5119863216805903","0.5064414115580705","0.5064414115580705","0.5064414115580705","0.4835695433161709","0.4835695433161709","0.4835695433161709","0.4875438371156621","0.4875438371156621","0.4875438371156621","0.4868552342521054","0.4868552342521054","0.4868552342521054","0.5421636901892368","0.5421636901892368","0.5421636901892368","0.5346959093885688","0.5346959093885688","0.5346959093885688","0.5273240925710296","0.5273240925710296","0.5273240925710296","0.5399526996239186","0.5399526996239186","0.5399526996239186","0.5205414195302329","0.5205414195302329","0.5205414195302329","0.4808186441868432","0.4808186441868432","0.4808186441868432","0.4908263026259044","0.4908263026259044","0.4908263026259044","0.5130780430944087","0.5130780430944087","0.5130780430944087","0.5274022631783375","0.5274022631783375","0.5274022631783375","0.5286192399805933","0.5286192399805933","0.5286192399805933","0.5082306016634546","0.5082306016634546","0.5082306016634546","0.49025879408372136","0.49025879408372136","0.49025879408372136","0.4652864293673199","0.4652864293673199","0.4652864293673199","0.4702042104807018","0.4702042104807018","0.4702042104807018","0.4593648638712294","0.4593648638712294","0.4593648638712294"
"12","0.5305808487718243","0.5305808487718243","0.5305808487718243","0.5339691491849291","0.5339691491849291","0.5339691491849291","0.5346171762368024","0.5346171762368024","0.5346171762368024","0.4949350877712447","0.4949350877712447","0.4949350877712447","0.5007496736836041","0.5007496736836041","0.5007496736836041","0.5258603939499976","0.5258603939499976","0.5258603939499976","0.544385894269355","0.544385894269355","0.544385894269355","0.4984234610553787","0.4984234610553787","0.4984234610553787","0.4940020384825729","0.4940020384825729","0.4940020384825729","0.43861862159939097","0.43861862159939097","0.43861862159939097","0.42481404358692676","0.42481404358692676","0.42481404358692676","0.45332712100429534","0.45332712100429534","0.45332712100429534","0.5031430762994099","0.5031430762994099","0.5031430762994099","0.5138671191818515","0.5138671191818515","0.5138671191818515","0.49887749677701515","0.49887749677701515","0.49887749677701515","0.5262078624268722","0.5262078624268722","0.5262078624268722","0.4998772587215373","0.4998772587215373","0.4998772587215373","0.48877625182325596","0.48877625182325596","0.48877625182325596","0.4860167871241183","0.4860167871241183","0.4860167871241183","0.4893356819025755","0.4893356819025755","0.4893356819025755","0.5011805409474053","0.5011805409474053","0.5011805409474053","0.5235340612364001","0.5235340612364001","0.5235340612364001","0.5321084317772636","0.5321084317772636","0.5321084317772636","0.5039967011219998","0.5039967011219998","0.5039967011219998","0.5204213368600206","0.5204213368600206","0.5204213368600206","0.4920746707635991","0.4920746707635991","0.4920746707635991","0.4696545435376922","0.4696545435376922","0.4696545435376922","0.5185445731283727","0.5185445731283727","0.5185445731283727","0.49945018872027447","0.49945018872027447","0.49945018872027447","0.5102909071894265","0.5102909071894265","0.5102909071894265","0.5238546113115162","0.5238546113115162","0.5238546113115162","0.5262252266136928","0.5262252266136928","0.5262252266136928","0.4896852443205305","0.4896852443205305","0.4896852443205305","0.4754072708428036","0.4754072708428036","0.4754072708428036","0.4750899748315048","0.4750899748315048","0.4750899748315048","0.4626185626107712","0.4626185626107712","0.4626185626107712"
"13","0.5004467259564117","0.5004467259564117","0.5004467259564117","0.5403493384857796","0.5403493384857796","0.5403493384857796","0.5266731239463628","0.5266731239463628","0.5266731239463628","0.5116803806055148","0.5116803806055148","0.5116803806055148","0.5208730351171492","0.5208730351171492","0.5208730351171492","0.5906658642144506","0.5906658642144506","0.5906658642144506","0.5410097686965374","0.5410097686965374","0.5410097686965374","0.5240649771766634","0.5240649771766634","0.5240649771766634","0.5279611823724989","0.5279611823724989","0.5279611823724989","0.45380800886701983","0.45380800886701983","0.45380800886701983","0.4450710540412809","0.4450710540412809","0.4450710540412809","0.46781024975198926","0.46781024975198926","0.46781024975198926","0.5074673438486712","0.5074673438486712","0.5074673438486712","0.5064071122814605","0.5064071122814605","0.5064071122814605","0.5299875328718942","0.5299875328718942","0.5299875328718942","0.512521678941522","0.512521678941522","0.512521678941522","0.4732163195605237","0.4732163195605237","0.4732163195605237","0.5049423778657794","0.5049423778657794","0.5049423778657794","0.5023127583254587","0.5023127583254587","0.5023127583254587","0.49159611131811365","0.49159611131811365","0.49159611131811365","0.5252162757322538","0.5252162757322538","0.5252162757322538","0.534436935422636","0.534436935422636","0.534436935422636","0.54733703296921","0.54733703296921","0.54733703296921","0.5148944611097166","0.5148944611097166","0.5148944611097166","0.5003846159440006","0.5003846159440006","0.5003846159440006","0.549598449920584","0.549598449920584","0.549598449920584","0.4793775364620224","0.4793775364620224","0.4793775364620224","0.5179561710945492","0.5179561710945492","0.5179561710945492","0.512286939670886","0.512286939670886","0.512286939670886","0.5305519752057029","0.5305519752057029","0.5305519752057029","0.5202393951292356","0.5202393951292356","0.5202393951292356","0.5162490689065248","0.5162490689065248","0.5162490689065248","0.5083883848597148","0.5083883848597148","0.5083883848597148","0.47162137704264506","0.47162137704264506","0.47162137704264506","0.477231196408772","0.477231196408772","0.477231196408772","0.46563669010482744","0.46563669010482744","0.46563669010482744"
"14","0.5130571947653041","0.5130571947653041","0.5130571947653041","0.49658560239847427","0.49658560239847427","0.49658560239847427","0.5125296569947494","0.5125296569947494","0.5125296569947494","0.5209242180601875","0.5209242180601875","0.5209242180601875","0.5769745690596445","0.5769745690596445","0.5769745690596445","0.5229955730327753","0.5229955730327753","0.5229955730327753","0.5306643746948352","0.5306643746948352","0.5306643746948352","0.4923138381503908","0.4923138381503908","0.4923138381503908","0.5201648206816992","0.5201648206816992","0.5201648206816992","0.4390223913325175","0.4390223913325175","0.4390223913325175","0.44699377899593185","0.44699377899593185","0.44699377899593185","0.46790913781951865","0.46790913781951865","0.46790913781951865","0.5056819971575373","0.5056819971575373","0.5056819971575373","0.49701835217465695","0.49701835217465695","0.49701835217465695","0.5124970959280702","0.5124970959280702","0.5124970959280702","0.5323838713423739","0.5323838713423739","0.5323838713423739","0.49897331438880244","0.49897331438880244","0.49897331438880244","0.5021619772825824","0.5021619772825824","0.5021619772825824","0.5360579450515043","0.5360579450515043","0.5360579450515043","0.5183591431064243","0.5183591431064243","0.5183591431064243","0.5070153295237314","0.5070153295237314","0.5070153295237314","0.5449649861472096","0.5449649861472096","0.5449649861472096","0.5333800767327916","0.5333800767327916","0.5333800767327916","0.46944917089483224","0.46944917089483224","0.46944917089483224","0.5315490127913364","0.5315490127913364","0.5315490127913364","0.5214954488204563","0.5214954488204563","0.5214954488204563","0.49672707221737605","0.49672707221737605","0.49672707221737605","0.5206585495062652","0.5206585495062652","0.5206585495062652","0.5298343797143095","0.5298343797143095","0.5298343797143095","0.5428490810660977","0.5428490810660977","0.5428490810660977","0.5020839876992281","0.5020839876992281","0.5020839876992281","0.5290817720068696","0.5290817720068696","0.5290817720068696","0.5130035909398714","0.5130035909398714","0.5130035909398714","0.4683810652596165","0.4683810652596165","0.4683810652596165","0.4693656416598461","0.4693656416598461","0.4693656416598461","0.48228320932549357","0.48228320932549357","0.48228320932549357"
"15","0.5770096378481081","0.5770096378481081","0.5770096378481081","0.5439123497762497","0.5439123497762497","0.5439123497762497","0.5144995285522744","0.5144995285522744","0.5144995285522744","0.5167816261633366","0.5167816261633366","0.5167816261633366","0.5416547901972629","0.5416547901972629","0.5416547901972629","0.530140868691624","0.530140868691624","0.530140868691624","0.5271665151351976","0.5271665151351976","0.5271665151351976","0.5193677671384331","0.5193677671384331","0.5193677671384331","0.5174608524660987","0.5174608524660987","0.5174608524660987","0.47470209091986487","0.47470209091986487","0.47470209091986487","0.44985380328705116","0.44985380328705116","0.44985380328705116","0.49367037838266115","0.49367037838266115","0.49367037838266115","0.5154959684383733","0.5154959684383733","0.5154959684383733","0.5419418646639439","0.5419418646639439","0.5419418646639439","0.5233770060252328","0.5233770060252328","0.5233770060252328","0.523764318787865","0.523764318787865","0.523764318787865","0.5197626484156928","0.5197626484156928","0.5197626484156928","0.5062394995801985","0.5062394995801985","0.5062394995801985","0.5032311747381695","0.5032311747381695","0.5032311747381695","0.5280931388433322","0.5280931388433322","0.5280931388433322","0.5503536909043831","0.5503536909043831","0.5503536909043831","0.5170423629873744","0.5170423629873744","0.5170423629873744","0.5522131250188904","0.5522131250188904","0.5522131250188904","0.5388996009153","0.5388996009153","0.5388996009153","0.5327400548795597","0.5327400548795597","0.5327400548795597","0.5140673115510966","0.5140673115510966","0.5140673115510966","0.5355533541565309","0.5355533541565309","0.5355533541565309","0.5230173246776803","0.5230173246776803","0.5230173246776803","0.5174771098392901","0.5174771098392901","0.5174771098392901","0.5573878373872501","0.5573878373872501","0.5573878373872501","0.5384949248839441","0.5384949248839441","0.5384949248839441","0.5276452864267493","0.5276452864267493","0.5276452864267493","0.5196078646223058","0.5196078646223058","0.5196078646223058","0.4645311342385277","0.4645311342385277","0.4645311342385277","0.4822134952903691","0.4822134952903691","0.4822134952903691","0.4752790593091904","0.4752790593091904","0.4752790593091904"
"16","0.5495395046435877","0.5495395046435877","0.5495395046435877","0.5297911372309938","0.5297911372309938","0.5297911372309938","0.5427827279793667","0.5427827279793667","0.5427827279793667","0.5647874315554431","0.5647874315554431","0.5647874315554431","0.5479768628135969","0.5479768628135969","0.5479768628135969","0.5495137707320934","0.5495137707320934","0.5495137707320934","0.5377951818755586","0.5377951818755586","0.5377951818755586","0.5469153823324967","0.5469153823324967","0.5469153823324967","0.5204900790561331","0.5204900790561331","0.5204900790561331","0.49567841792402795","0.49567841792402795","0.49567841792402795","0.47472856264144914","0.47472856264144914","0.47472856264144914","0.4895517051584443","0.4895517051584443","0.4895517051584443","0.5268921675573629","0.5268921675573629","0.5268921675573629","0.5242118516986857","0.5242118516986857","0.5242118516986857","0.5170803992382768","0.5170803992382768","0.5170803992382768","0.5507288365688523","0.5507288365688523","0.5507288365688523","0.5020948227983388","0.5020948227983388","0.5020948227983388","0.5311773445014167","0.5311773445014167","0.5311773445014167","0.4973330499087069","0.4973330499087069","0.4973330499087069","0.4977136950296814","0.4977136950296814","0.4977136950296814","0.5213424049203322","0.5213424049203322","0.5213424049203322","0.5330615273180316","0.5330615273180316","0.5330615273180316","0.5511280315679583","0.5511280315679583","0.5511280315679583","0.5838092421826676","0.5838092421826676","0.5838092421826676","0.530991531984815","0.530991531984815","0.530991531984815","0.5548679698428972","0.5548679698428972","0.5548679698428972","0.5076142197382547","0.5076142197382547","0.5076142197382547","0.5089268370040284","0.5089268370040284","0.5089268370040284","0.5100425659510796","0.5100425659510796","0.5100425659510796","0.5313658007878341","0.5313658007878341","0.5313658007878341","0.5291197448277951","0.5291197448277951","0.5291197448277951","0.5394073682772557","0.5394073682772557","0.5394073682772557","0.5017785981817973","0.5017785981817973","0.5017785981817973","0.4822186373608404","0.4822186373608404","0.4822186373608404","0.4908033817031275","0.4908033817031275","0.4908033817031275","0.4840144005307006","0.4840144005307006","0.4840144005307006"
"17","0.5509301374438145","0.5509301374438145","0.5509301374438145","0.547252768607342","0.547252768607342","0.547252768607342","0.5579861693874603","0.5579861693874603","0.5579861693874603","0.5682420962498123","0.5682420962498123","0.5682420962498123","0.5478695310262063","0.5478695310262063","0.5478695310262063","0.5494469135065174","0.5494469135065174","0.5494469135065174","0.5369505800287979","0.5369505800287979","0.5369505800287979","0.549880191319237","0.549880191319237","0.549880191319237","0.560558534385197","0.560558534385197","0.560558534385197","0.47407315263202937","0.47407315263202937","0.47407315263202937","0.46311056753281155","0.46311056753281155","0.46311056753281155","0.4879997264512899","0.4879997264512899","0.4879997264512899","0.5337225936176925","0.5337225936176925","0.5337225936176925","0.5310676908492614","0.5310676908492614","0.5310676908492614","0.5170563142093854","0.5170563142093854","0.5170563142093854","0.5407462747807692","0.5407462747807692","0.5407462747807692","0.5449024922005333","0.5449024922005333","0.5449024922005333","0.5249254024273838","0.5249254024273838","0.5249254024273838","0.5498357873321993","0.5498357873321993","0.5498357873321993","0.5091311716933928","0.5091311716933928","0.5091311716933928","0.5489911237500011","0.5489911237500011","0.5489911237500011","0.5319168030004859","0.5319168030004859","0.5319168030004859","0.553641835047784","0.553641835047784","0.553641835047784","0.5492369738739707","0.5492369738739707","0.5492369738739707","0.5193888655884781","0.5193888655884781","0.5193888655884781","0.5464871201226437","0.5464871201226437","0.5464871201226437","0.5330377342832703","0.5330377342832703","0.5330377342832703","0.5068462673665438","0.5068462673665438","0.5068462673665438","0.5231408364593637","0.5231408364593637","0.5231408364593637","0.5208979723960283","0.5208979723960283","0.5208979723960283","0.5330466931921617","0.5330466931921617","0.5330466931921617","0.5393824637408967","0.5393824637408967","0.5393824637408967","0.5080971849055421","0.5080971849055421","0.5080971849055421","0.48662839419042414","0.48662839419042414","0.48662839419042414","0.47763714735163654","0.47763714735163654","0.47763714735163654","0.47817699683391407","0.47817699683391407","0.47817699683391407"
"18","0.5624602832793244","0.5624602832793244","0.5624602832793244","0.5433872084037912","0.5433872084037912","0.5433872084037912","0.5578249431374144","0.5578249431374144","0.5578249431374144","0.5637526364017285","0.5637526364017285","0.5637526364017285","0.5528198994233686","0.5528198994233686","0.5528198994233686","0.5699823275174666","0.5699823275174666","0.5699823275174666","0.5310420206358255","0.5310420206358255","0.5310420206358255","0.5577368968500847","0.5577368968500847","0.5577368968500847","0.5136844207708381","0.5136844207708381","0.5136844207708381","0.46144351463757255","0.46144351463757255","0.46144351463757255","0.47509091848713253","0.47509091848713253","0.47509091848713253","0.49800370911999114","0.49800370911999114","0.49800370911999114","0.5325832451980472","0.5325832451980472","0.5325832451980472","0.525696320794048","0.525696320794048","0.525696320794048","0.5343214462142015","0.5343214462142015","0.5343214462142015","0.5331156827228398","0.5331156827228398","0.5331156827228398","0.5486016714981822","0.5486016714981822","0.5486016714981822","0.5274682425832029","0.5274682425832029","0.5274682425832029","0.5298317986603738","0.5298317986603738","0.5298317986603738","0.5742550111467869","0.5742550111467869","0.5742550111467869","0.5286479670491595","0.5286479670491595","0.5286479670491595","0.51205807816284","0.51205807816284","0.51205807816284","0.574030148759226","0.574030148759226","0.574030148759226","0.5958961986195859","0.5958961986195859","0.5958961986195859","0.5014149598356106","0.5014149598356106","0.5014149598356106","0.5210048203437694","0.5210048203437694","0.5210048203437694","0.5308722790889974","0.5308722790889974","0.5308722790889974","0.517566631698909","0.517566631698909","0.517566631698909","0.5551486615196563","0.5551486615196563","0.5551486615196563","0.5767747701185606","0.5767747701185606","0.5767747701185606","0.5407080662577031","0.5407080662577031","0.5407080662577031","0.5390323579145111","0.5390323579145111","0.5390323579145111","0.5457157646447414","0.5457157646447414","0.5457157646447414","0.4872102341409684","0.4872102341409684","0.4872102341409684","0.4943028688767461","0.4943028688767461","0.4943028688767461","0.48087133362180684","0.48087133362180684","0.48087133362180684"
"19","0.57637641774424","0.57637641774424","0.57637641774424","0.541437029320863","0.541437029320863","0.541437029320863","0.5476920673369972","0.5476920673369972","0.5476920673369972","0.5735437500803919","0.5735437500803919","0.5735437500803919","0.5686272760786849","0.5686272760786849","0.5686272760786849","0.5796451236720909","0.5796451236720909","0.5796451236720909","0.5774601928009461","0.5774601928009461","0.5774601928009461","0.5579394104136656","0.5579394104136656","0.5579394104136656","0.5557914671816527","0.5557914671816527","0.5557914671816527","0.4917563422401308","0.4917563422401308","0.4917563422401308","0.47705229191585236","0.47705229191585236","0.47705229191585236","0.501630476554435","0.501630476554435","0.501630476554435","0.5604291993911483","0.5604291993911483","0.5604291993911483","0.5659219365847804","0.5659219365847804","0.5659219365847804","0.5533415122907471","0.5533415122907471","0.5533415122907471","0.532966630552365","0.532966630552365","0.532966630552365","0.5401344636245236","0.5401344636245236","0.5401344636245236","0.5325235887501524","0.5325235887501524","0.5325235887501524","0.5204569219190921","0.5204569219190921","0.5204569219190921","0.5334441727913873","0.5334441727913873","0.5334441727913873","0.5672548324200744","0.5672548324200744","0.5672548324200744","0.5435777864463933","0.5435777864463933","0.5435777864463933","0.5833781951085845","0.5833781951085845","0.5833781951085845","0.5690624816551584","0.5690624816551584","0.5690624816551584","0.5224955722016527","0.5224955722016527","0.5224955722016527","0.5431004383277224","0.5431004383277224","0.5431004383277224","0.5214559971253064","0.5214559971253064","0.5214559971253064","0.5150996846680476","0.5150996846680476","0.5150996846680476","0.540060189204248","0.540060189204248","0.540060189204248","0.5591167161525618","0.5591167161525618","0.5591167161525618","0.5748061894442935","0.5748061894442935","0.5748061894442935","0.5529020055448702","0.5529020055448702","0.5529020055448702","0.5261184087398711","0.5261184087398711","0.5261184087398711","0.49275254695028153","0.49275254695028153","0.49275254695028153","0.5087826972900942","0.5087826972900942","0.5087826972900942","0.5039321950227531","0.5039321950227531","0.5039321950227531"
"20","0.5673598631529989","0.5673598631529989","0.5673598631529989","0.5485916306032899","0.5485916306032899","0.5485916306032899","0.571654453104461","0.571654453104461","0.571654453104461","0.5819182586107645","0.5819182586107645","0.5819182586107645","0.5586696953049021","0.5586696953049021","0.5586696953049021","0.5846016403226536","0.5846016403226536","0.5846016403226536","0.5693008154487842","0.5693008154487842","0.5693008154487842","0.5644698771217802","0.5644698771217802","0.5644698771217802","0.5428502724790455","0.5428502724790455","0.5428502724790455","0.49457227119591163","0.49457227119591163","0.49457227119591163","0.5069932674775756","0.5069932674775756","0.5069932674775756","0.48900487369585377","0.48900487369585377","0.48900487369585377","0.5365217211224187","0.5365217211224187","0.5365217211224187","0.5519875406412513","0.5519875406412513","0.5519875406412513","0.551724092956185","0.551724092956185","0.551724092956185","0.5633585706058206","0.5633585706058206","0.5633585706058206","0.5422757769303376","0.5422757769303376","0.5422757769303376","0.5422874915318273","0.5422874915318273","0.5422874915318273","0.5475591500909955","0.5475591500909955","0.5475591500909955","0.545039409778783","0.545039409778783","0.545039409778783","0.5670168587942693","0.5670168587942693","0.5670168587942693","0.5242749170675275","0.5242749170675275","0.5242749170675275","0.5952571425511655","0.5952571425511655","0.5952571425511655","0.5451614821721581","0.5451614821721581","0.5451614821721581","0.5468807377588015","0.5468807377588015","0.5468807377588015","0.5424793215223301","0.5424793215223301","0.5424793215223301","0.5897446698438573","0.5897446698438573","0.5897446698438573","0.5467378455258501","0.5467378455258501","0.5467378455258501","0.5358774597815193","0.5358774597815193","0.5358774597815193","0.5502423672429853","0.5502423672429853","0.5502423672429853","0.5437867926988421","0.5437867926988421","0.5437867926988421","0.5420637843393126","0.5420637843393126","0.5420637843393126","0.5319921199184051","0.5319921199184051","0.5319921199184051","0.4841835738925774","0.4841835738925774","0.4841835738925774","0.4871877984667937","0.4871877984667937","0.4871877984667937","0.5010488227789958","0.5010488227789958","0.5010488227789958"
