"Step","GNN_expression_cnv_soft_1 - test AP","GNN_expression_cnv_soft_1 - test AP__MIN","GNN_expression_cnv_soft_1 - test AP__MAX","GNN_expression_cnv_soft_999 - test AP","GNN_expression_cnv_soft_999 - test AP__MIN","GNN_expression_cnv_soft_999 - test AP__MAX","GNN_expression_cnv_soft_42 - test AP","GNN_expression_cnv_soft_42 - test AP__MIN","GNN_expression_cnv_soft_42 - test AP__MAX","GNN_cnv_soft_expression_1 - test AP","GNN_cnv_soft_expression_1 - test AP__MIN","GNN_cnv_soft_expression_1 - test AP__MAX","GNN_cnv_soft_expression_999 - test AP","GNN_cnv_soft_expression_999 - test AP__MIN","GNN_cnv_soft_expression_999 - test AP__MAX","GNN_cnv_soft_expression_42 - test AP","GNN_cnv_soft_expression_42 - test AP__MIN","GNN_cnv_soft_expression_42 - test AP__MAX","GNN_expression_rnd_1 - test AP","GNN_expression_rnd_1 - test AP__MIN","GNN_expression_rnd_1 - test AP__MAX","GNN_expression_rnd_999 - test AP","GNN_expression_rnd_999 - test AP__MIN","GNN_expression_rnd_999 - test AP__MAX","GNN_expression_rnd_42 - test AP","GNN_expression_rnd_42 - test AP__MIN","GNN_expression_rnd_42 - test AP__MAX","GNN_cnv_rnd_1 - test AP","GNN_cnv_rnd_1 - test AP__MIN","GNN_cnv_rnd_1 - test AP__MAX","GNN_cnv_rnd_999 - test AP","GNN_cnv_rnd_999 - test AP__MIN","GNN_cnv_rnd_999 - test AP__MAX","GNN_cnv_rnd_42 - test AP","GNN_cnv_rnd_42 - test AP__MIN","GNN_cnv_rnd_42 - test AP__MAX","GNN_expression_cnv_1 - test AP","GNN_expression_cnv_1 - test AP__MIN","GNN_expression_cnv_1 - test AP__MAX","GNN_expression_cnv_999 - test AP","GNN_expression_cnv_999 - test AP__MIN","GNN_expression_cnv_999 - test AP__MAX","GNN_expression_cnv_42 - test AP","GNN_expression_cnv_42 - test AP__MIN","GNN_expression_cnv_42 - test AP__MAX","GNN_cnv_expression_1 - test AP","GNN_cnv_expression_1 - test AP__MIN","GNN_cnv_expression_1 - test AP__MAX","GNN_cnv_expression_999 - test AP","GNN_cnv_expression_999 - test AP__MIN","GNN_cnv_expression_999 - test AP__MAX","GNN_cnv_expression_42 - test AP","GNN_cnv_expression_42 - test AP__MIN","GNN_cnv_expression_42 - test AP__MAX","GNN_cnv_full_1 - test AP","GNN_cnv_full_1 - test AP__MIN","GNN_cnv_full_1 - test AP__MAX","GNN_cnv_full_999 - test AP","GNN_cnv_full_999 - test AP__MIN","GNN_cnv_full_999 - test AP__MAX","GNN_cnv_full_42 - test AP","GNN_cnv_full_42 - test AP__MIN","GNN_cnv_full_42 - test AP__MAX","GNN_expression_full_1 - test AP","GNN_expression_full_1 - test AP__MIN","GNN_expression_full_1 - test AP__MAX","GNN_expression_full_999 - test AP","GNN_expression_full_999 - test AP__MIN","GNN_expression_full_999 - test AP__MAX","GNN_expression_full_42 - test AP","GNN_expression_full_42 - test AP__MIN","GNN_expression_full_42 - test AP__MAX","GNN_cnv_soft_rnd_1 - test AP","GNN_cnv_soft_rnd_1 - test AP__MIN","GNN_cnv_soft_rnd_1 - test AP__MAX","GNN_cnv_soft_rnd_999 - test AP","GNN_cnv_soft_rnd_999 - test AP__MIN","GNN_cnv_soft_rnd_999 - test AP__MAX","GNN_cnv_soft_rnd_42 - test AP","GNN_cnv_soft_rnd_42 - test AP__MIN","GNN_cnv_soft_rnd_42 - test AP__MAX","GNN_cnv_soft_99 - test AP","GNN_cnv_soft_99 - test AP__MIN","GNN_cnv_soft_99 - test AP__MAX","GNN_cnv_soft_42 - test AP","GNN_cnv_soft_42 - test AP__MIN","GNN_cnv_soft_42 - test AP__MAX","GNN_cnv_soft_1 - test AP","GNN_cnv_soft_1 - test AP__MIN","GNN_cnv_soft_1 - test AP__MAX","GNN_expression_99 - test AP","GNN_expression_99 - test AP__MIN","GNN_expression_99 - test AP__MAX","GNN_expression_42 - test AP","GNN_expression_42 - test AP__MIN","GNN_expression_42 - test AP__MAX","GNN_expression_1 - test AP","GNN_expression_1 - test AP__MIN","GNN_expression_1 - test AP__MAX","GNN_cnv_99 - test AP","GNN_cnv_99 - test AP__MIN","GNN_cnv_99 - test AP__MAX","GNN_cnv_42 - test AP","GNN_cnv_42 - test AP__MIN","GNN_cnv_42 - test AP__MAX","GNN_cnv_1 - test AP","GNN_cnv_1 - test AP__MIN","GNN_cnv_1 - test AP__MAX"
"30","0.9371091992583419","0.9371091992583419","0.9371091992583419","0.9378004325650027","0.9378004325650027","0.9378004325650027","0.9454783806258427","0.9454783806258427","0.9454783806258427","0.9459005864051886","0.9459005864051886","0.9459005864051886","0.9478443399352433","0.9478443399352433","0.9478443399352433","0.9434009801876662","0.9434009801876662","0.9434009801876662","0.9354256978993497","0.9354256978993497","0.9354256978993497","0.9126967642652932","0.9126967642652932","0.9126967642652932","0.9122462077161733","0.9122462077161733","0.9122462077161733","0.9028884067774989","0.9028884067774989","0.9028884067774989","0.8944736001060148","0.8944736001060148","0.8944736001060148","0.892864022422901","0.892864022422901","0.892864022422901","0.9495467836324495","0.9495467836324495","0.9495467836324495","0.9376674835864701","0.9376674835864701","0.9376674835864701","0.940311168084494","0.940311168084494","0.940311168084494","0.9506115565035469","0.9506115565035469","0.9506115565035469","0.9328111865742492","0.9328111865742492","0.9328111865742492","0.93910664070716","0.93910664070716","0.93910664070716","0.9185199880956144","0.9185199880956144","0.9185199880956144","0.9271458443482661","0.9271458443482661","0.9271458443482661","0.9191888815249479","0.9191888815249479","0.9191888815249479","0.9183180400386208","0.9183180400386208","0.9183180400386208","0.9114057144167309","0.9114057144167309","0.9114057144167309","0.9395864452052821","0.9395864452052821","0.9395864452052821","0.9284559113152334","0.9284559113152334","0.9284559113152334","0.9161634097264404","0.9161634097264404","0.9161634097264404","0.9100268167275336","0.9100268167275336","0.9100268167275336","0.9600087317453386","0.9600087317453386","0.9600087317453386","0.9468182961937461","0.9468182961937461","0.9468182961937461","0.9579595323684796","0.9579595323684796","0.9579595323684796","0.9475186566634299","0.9475186566634299","0.9475186566634299","0.9334239116049111","0.9334239116049111","0.9334239116049111","0.9269156619299026","0.9269156619299026","0.9269156619299026","0.9560096890700542","0.9560096890700542","0.9560096890700542","0.9427385961503811","0.9427385961503811","0.9427385961503811","0.952177917244103","0.952177917244103","0.952177917244103"
