"Step","GNN_expression_cnv_soft_1 - gene_ap","GNN_expression_cnv_soft_1 - gene_ap__MIN","GNN_expression_cnv_soft_1 - gene_ap__MAX","GNN_expression_cnv_soft_999 - gene_ap","GNN_expression_cnv_soft_999 - gene_ap__MIN","GNN_expression_cnv_soft_999 - gene_ap__MAX","GNN_expression_cnv_soft_42 - gene_ap","GNN_expression_cnv_soft_42 - gene_ap__MIN","GNN_expression_cnv_soft_42 - gene_ap__MAX","GNN_cnv_soft_expression_1 - gene_ap","GNN_cnv_soft_expression_1 - gene_ap__MIN","GNN_cnv_soft_expression_1 - gene_ap__MAX","GNN_cnv_soft_expression_999 - gene_ap","GNN_cnv_soft_expression_999 - gene_ap__MIN","GNN_cnv_soft_expression_999 - gene_ap__MAX","GNN_cnv_soft_expression_42 - gene_ap","GNN_cnv_soft_expression_42 - gene_ap__MIN","GNN_cnv_soft_expression_42 - gene_ap__MAX","GNN_expression_rnd_1 - gene_ap","GNN_expression_rnd_1 - gene_ap__MIN","GNN_expression_rnd_1 - gene_ap__MAX","GNN_expression_rnd_999 - gene_ap","GNN_expression_rnd_999 - gene_ap__MIN","GNN_expression_rnd_999 - gene_ap__MAX","GNN_expression_rnd_42 - gene_ap","GNN_expression_rnd_42 - gene_ap__MIN","GNN_expression_rnd_42 - gene_ap__MAX","GNN_cnv_rnd_1 - gene_ap","GNN_cnv_rnd_1 - gene_ap__MIN","GNN_cnv_rnd_1 - gene_ap__MAX","GNN_cnv_rnd_999 - gene_ap","GNN_cnv_rnd_999 - gene_ap__MIN","GNN_cnv_rnd_999 - gene_ap__MAX","GNN_cnv_rnd_42 - gene_ap","GNN_cnv_rnd_42 - gene_ap__MIN","GNN_cnv_rnd_42 - gene_ap__MAX","GNN_expression_cnv_1 - gene_ap","GNN_expression_cnv_1 - gene_ap__MIN","GNN_expression_cnv_1 - gene_ap__MAX","GNN_expression_cnv_999 - gene_ap","GNN_expression_cnv_999 - gene_ap__MIN","GNN_expression_cnv_999 - gene_ap__MAX","GNN_expression_cnv_42 - gene_ap","GNN_expression_cnv_42 - gene_ap__MIN","GNN_expression_cnv_42 - gene_ap__MAX","GNN_cnv_expression_1 - gene_ap","GNN_cnv_expression_1 - gene_ap__MIN","GNN_cnv_expression_1 - gene_ap__MAX","GNN_cnv_expression_999 - gene_ap","GNN_cnv_expression_999 - gene_ap__MIN","GNN_cnv_expression_999 - gene_ap__MAX","GNN_cnv_expression_42 - gene_ap","GNN_cnv_expression_42 - gene_ap__MIN","GNN_cnv_expression_42 - gene_ap__MAX","GNN_cnv_full_1 - gene_ap","GNN_cnv_full_1 - gene_ap__MIN","GNN_cnv_full_1 - gene_ap__MAX","GNN_cnv_full_999 - gene_ap","GNN_cnv_full_999 - gene_ap__MIN","GNN_cnv_full_999 - gene_ap__MAX","GNN_cnv_full_42 - gene_ap","GNN_cnv_full_42 - gene_ap__MIN","GNN_cnv_full_42 - gene_ap__MAX","GNN_expression_full_1 - gene_ap","GNN_expression_full_1 - gene_ap__MIN","GNN_expression_full_1 - gene_ap__MAX","GNN_expression_full_999 - gene_ap","GNN_expression_full_999 - gene_ap__MIN","GNN_expression_full_999 - gene_ap__MAX","GNN_expression_full_42 - gene_ap","GNN_expression_full_42 - gene_ap__MIN","GNN_expression_full_42 - gene_ap__MAX","GNN_cnv_soft_rnd_1 - gene_ap","GNN_cnv_soft_rnd_1 - gene_ap__MIN","GNN_cnv_soft_rnd_1 - gene_ap__MAX","GNN_cnv_soft_rnd_999 - gene_ap","GNN_cnv_soft_rnd_999 - gene_ap__MIN","GNN_cnv_soft_rnd_999 - gene_ap__MAX","GNN_cnv_soft_rnd_42 - gene_ap","GNN_cnv_soft_rnd_42 - gene_ap__MIN","GNN_cnv_soft_rnd_42 - gene_ap__MAX","GNN_cnv_soft_99 - gene_ap","GNN_cnv_soft_99 - gene_ap__MIN","GNN_cnv_soft_99 - gene_ap__MAX","GNN_cnv_soft_42 - gene_ap","GNN_cnv_soft_42 - gene_ap__MIN","GNN_cnv_soft_42 - gene_ap__MAX","GNN_cnv_soft_1 - gene_ap","GNN_cnv_soft_1 - gene_ap__MIN","GNN_cnv_soft_1 - gene_ap__MAX","GNN_expression_99 - gene_ap","GNN_expression_99 - gene_ap__MIN","GNN_expression_99 - gene_ap__MAX","GNN_expression_42 - gene_ap","GNN_expression_42 - gene_ap__MIN","GNN_expression_42 - gene_ap__MAX","GNN_expression_1 - gene_ap","GNN_expression_1 - gene_ap__MIN","GNN_expression_1 - gene_ap__MAX","GNN_cnv_99 - gene_ap","GNN_cnv_99 - gene_ap__MIN","GNN_cnv_99 - gene_ap__MAX","GNN_cnv_42 - gene_ap","GNN_cnv_42 - gene_ap__MIN","GNN_cnv_42 - gene_ap__MAX","GNN_cnv_1 - gene_ap","GNN_cnv_1 - gene_ap__MIN","GNN_cnv_1 - gene_ap__MAX"
"0","0.43179764786261854","0.43179764786261854","0.43179764786261854","0.4363126592406597","0.4363126592406597","0.4363126592406597","0.4417235994100855","0.4417235994100855","0.4417235994100855","0.43491152270919536","0.43491152270919536","0.43491152270919536","0.4425159579252999","0.4425159579252999","0.4425159579252999","0.4455642085822512","0.4455642085822512","0.4455642085822512","0.39857809499781777","0.39857809499781777","0.39857809499781777","0.39989966291223666","0.39989966291223666","0.39989966291223666","0.4024033968474217","0.4024033968474217","0.4024033968474217","0.39576961476179084","0.39576961476179084","0.39576961476179084","0.39606413375781524","0.39606413375781524","0.39606413375781524","0.39564438803369906","0.39564438803369906","0.39564438803369906","0.41680862569478044","0.41680862569478044","0.41680862569478044","0.4091732281571829","0.4091732281571829","0.4091732281571829","0.4171702215684611","0.4171702215684611","0.4171702215684611","0.41553435109213704","0.41553435109213704","0.41553435109213704","0.41021363211691986","0.41021363211691986","0.41021363211691986","0.4077268953095095","0.4077268953095095","0.4077268953095095","0.4480469494183409","0.4480469494183409","0.4480469494183409","0.46623216061809064","0.46623216061809064","0.46623216061809064","0.45645246155697095","0.45645246155697095","0.45645246155697095","0.44398900474825664","0.44398900474825664","0.44398900474825664","0.4572114498191754","0.4572114498191754","0.4572114498191754","0.4411750655789715","0.4411750655789715","0.4411750655789715","0.39622364900463597","0.39622364900463597","0.39622364900463597","0.40096912708300486","0.40096912708300486","0.40096912708300486","0.39608035344355147","0.39608035344355147","0.39608035344355147","0.4398362814004236","0.4398362814004236","0.4398362814004236","0.4389389029818546","0.4389389029818546","0.4389389029818546","0.4305350160305284","0.4305350160305284","0.4305350160305284","0.40240451353566575","0.40240451353566575","0.40240451353566575","0.4035959017452382","0.4035959017452382","0.4035959017452382","0.403348814013132","0.403348814013132","0.403348814013132","0.44213001548528885","0.44213001548528885","0.44213001548528885","0.43391948759683446","0.43391948759683446","0.43391948759683446","0.4363320021312602","0.4363320021312602","0.4363320021312602"
"1","0.45192903871075796","0.45192903871075796","0.45192903871075796","0.43487226339690294","0.43487226339690294","0.43487226339690294","0.453395872358992","0.453395872358992","0.453395872358992","0.4689377250849953","0.4689377250849953","0.4689377250849953","0.457650075123512","0.457650075123512","0.457650075123512","0.45448908722046427","0.45448908722046427","0.45448908722046427","0.40213023428444455","0.40213023428444455","0.40213023428444455","0.4041794256331689","0.4041794256331689","0.4041794256331689","0.4058430917702198","0.4058430917702198","0.4058430917702198","0.39783218912392593","0.39783218912392593","0.39783218912392593","0.39615262739186274","0.39615262739186274","0.39615262739186274","0.3962803260050896","0.3962803260050896","0.3962803260050896","0.43607273554894155","0.43607273554894155","0.43607273554894155","0.4406045444949215","0.4406045444949215","0.4406045444949215","0.44283268837322237","0.44283268837322237","0.44283268837322237","0.43692034026776316","0.43692034026776316","0.43692034026776316","0.4341018967991266","0.4341018967991266","0.4341018967991266","0.432249879226603","0.432249879226603","0.432249879226603","0.48112639017594727","0.48112639017594727","0.48112639017594727","0.4646852401528006","0.4646852401528006","0.4646852401528006","0.4489977021283811","0.4489977021283811","0.4489977021283811","0.4719688694153619","0.4719688694153619","0.4719688694153619","0.4579904021053307","0.4579904021053307","0.4579904021053307","0.43932014720981666","0.43932014720981666","0.43932014720981666","0.3990087388804663","0.3990087388804663","0.3990087388804663","0.4158959204123354","0.4158959204123354","0.4158959204123354","0.4101846862525268","0.4101846862525268","0.4101846862525268","0.4437864748556912","0.4437864748556912","0.4437864748556912","0.465593787744661","0.465593787744661","0.465593787744661","0.44383905051520467","0.44383905051520467","0.44383905051520467","0.41076463066629654","0.41076463066629654","0.41076463066629654","0.4217806449454661","0.4217806449454661","0.4217806449454661","0.41924678693120526","0.41924678693120526","0.41924678693120526","0.4519254071752562","0.4519254071752562","0.4519254071752562","0.4408072754780033","0.4408072754780033","0.4408072754780033","0.4333014710400008","0.4333014710400008","0.4333014710400008"
"2","0.452731438877665","0.452731438877665","0.452731438877665","0.4362031654645936","0.4362031654645936","0.4362031654645936","0.46019844578829155","0.46019844578829155","0.46019844578829155","0.46687484256791956","0.46687484256791956","0.46687484256791956","0.46255208091455535","0.46255208091455535","0.46255208091455535","0.45546709445339667","0.45546709445339667","0.45546709445339667","0.4166170711286795","0.4166170711286795","0.4166170711286795","0.42360501448008664","0.42360501448008664","0.42360501448008664","0.42994275936234216","0.42994275936234216","0.42994275936234216","0.40131150162659596","0.40131150162659596","0.40131150162659596","0.3985576945853662","0.3985576945853662","0.3985576945853662","0.3956493631815802","0.3956493631815802","0.3956493631815802","0.4594351082182313","0.4594351082182313","0.4594351082182313","0.45567367419198823","0.45567367419198823","0.45567367419198823","0.4536243641787081","0.4536243641787081","0.4536243641787081","0.4460961321294396","0.4460961321294396","0.4460961321294396","0.4555798993102477","0.4555798993102477","0.4555798993102477","0.45224274924185087","0.45224274924185087","0.45224274924185087","0.46984963510262795","0.46984963510262795","0.46984963510262795","0.46833891821057033","0.46833891821057033","0.46833891821057033","0.45062499884554164","0.45062499884554164","0.45062499884554164","0.48882752485522596","0.48882752485522596","0.48882752485522596","0.4511068230448659","0.4511068230448659","0.4511068230448659","0.44776901103974215","0.44776901103974215","0.44776901103974215","0.4078320862151796","0.4078320862151796","0.4078320862151796","0.4405405182445122","0.4405405182445122","0.4405405182445122","0.4251133043497191","0.4251133043497191","0.4251133043497191","0.4494159593529777","0.4494159593529777","0.4494159593529777","0.4509681889761802","0.4509681889761802","0.4509681889761802","0.44071042399654053","0.44071042399654053","0.44071042399654053","0.43679542931324783","0.43679542931324783","0.43679542931324783","0.44384332729057396","0.44384332729057396","0.44384332729057396","0.4348597618215662","0.4348597618215662","0.4348597618215662","0.44287084783651787","0.44287084783651787","0.44287084783651787","0.44272612766602387","0.44272612766602387","0.44272612766602387","0.4489733937301726","0.4489733937301726","0.4489733937301726"
"3","0.46159129479470573","0.46159129479470573","0.46159129479470573","0.4545273865759237","0.4545273865759237","0.4545273865759237","0.4604753244630483","0.4604753244630483","0.4604753244630483","0.4609231513660104","0.4609231513660104","0.4609231513660104","0.47802781354359214","0.47802781354359214","0.47802781354359214","0.46740678628053955","0.46740678628053955","0.46740678628053955","0.4292500574226114","0.4292500574226114","0.4292500574226114","0.4541490842552404","0.4541490842552404","0.4541490842552404","0.43728748857766164","0.43728748857766164","0.43728748857766164","0.40626870829936146","0.40626870829936146","0.40626870829936146","0.39912980056545405","0.39912980056545405","0.39912980056545405","0.4009921597182655","0.4009921597182655","0.4009921597182655","0.4537496930307552","0.4537496930307552","0.4537496930307552","0.45168756577507757","0.45168756577507757","0.45168756577507757","0.46493598668296104","0.46493598668296104","0.46493598668296104","0.44955053164653436","0.44955053164653436","0.44955053164653436","0.4519270929312233","0.4519270929312233","0.4519270929312233","0.44894108246379844","0.44894108246379844","0.44894108246379844","0.48189637242126687","0.48189637242126687","0.48189637242126687","0.4780589624765383","0.4780589624765383","0.4780589624765383","0.4434676592644277","0.4434676592644277","0.4434676592644277","0.4681479492311269","0.4681479492311269","0.4681479492311269","0.47672102315165854","0.47672102315165854","0.47672102315165854","0.4522188675654812","0.4522188675654812","0.4522188675654812","0.42084973949728477","0.42084973949728477","0.42084973949728477","0.45645911930716737","0.45645911930716737","0.45645911930716737","0.4379025446645326","0.4379025446645326","0.4379025446645326","0.4456982091638245","0.4456982091638245","0.4456982091638245","0.4629195358437956","0.4629195358437956","0.4629195358437956","0.446312730742713","0.446312730742713","0.446312730742713","0.4467179500422831","0.4467179500422831","0.4467179500422831","0.44897636581671724","0.44897636581671724","0.44897636581671724","0.45287965794173757","0.45287965794173757","0.45287965794173757","0.45364964210437686","0.45364964210437686","0.45364964210437686","0.4471525923890816","0.4471525923890816","0.4471525923890816","0.44909078058710217","0.44909078058710217","0.44909078058710217"
"4","0.4537418574982418","0.4537418574982418","0.4537418574982418","0.4516228741426296","0.4516228741426296","0.4516228741426296","0.4751660135124705","0.4751660135124705","0.4751660135124705","0.4713981654167429","0.4713981654167429","0.4713981654167429","0.46191921845098877","0.46191921845098877","0.46191921845098877","0.48067675445022046","0.48067675445022046","0.48067675445022046","0.4427110044764033","0.4427110044764033","0.4427110044764033","0.476448324847816","0.476448324847816","0.476448324847816","0.4713850112672139","0.4713850112672139","0.4713850112672139","0.4035821335860278","0.4035821335860278","0.4035821335860278","0.40577968641364626","0.40577968641364626","0.40577968641364626","0.40230169918631387","0.40230169918631387","0.40230169918631387","0.4613008344552418","0.4613008344552418","0.4613008344552418","0.4652290069753078","0.4652290069753078","0.4652290069753078","0.4677566638706965","0.4677566638706965","0.4677566638706965","0.4547142891684038","0.4547142891684038","0.4547142891684038","0.45371565491367477","0.45371565491367477","0.45371565491367477","0.4643787461279983","0.4643787461279983","0.4643787461279983","0.4793040425396166","0.4793040425396166","0.4793040425396166","0.505545856398111","0.505545856398111","0.505545856398111","0.4546719064986175","0.4546719064986175","0.4546719064986175","0.5159124317260151","0.5159124317260151","0.5159124317260151","0.46860252741341973","0.46860252741341973","0.46860252741341973","0.4596039589884086","0.4596039589884086","0.4596039589884086","0.45117558542711844","0.45117558542711844","0.45117558542711844","0.4799569034715084","0.4799569034715084","0.4799569034715084","0.4714567219820647","0.4714567219820647","0.4714567219820647","0.4549556671947313","0.4549556671947313","0.4549556671947313","0.45539027412868543","0.45539027412868543","0.45539027412868543","0.4665178109178642","0.4665178109178642","0.4665178109178642","0.44476470584494127","0.44476470584494127","0.44476470584494127","0.4595066415660651","0.4595066415660651","0.4595066415660651","0.4579843383416138","0.4579843383416138","0.4579843383416138","0.44918728766985455","0.44918728766985455","0.44918728766985455","0.46555945443095303","0.46555945443095303","0.46555945443095303","0.4511865254375981","0.4511865254375981","0.4511865254375981"
"5","0.468147738488467","0.468147738488467","0.468147738488467","0.4640018423397649","0.4640018423397649","0.4640018423397649","0.4772266141277385","0.4772266141277385","0.4772266141277385","0.4796795310193059","0.4796795310193059","0.4796795310193059","0.4683613670566389","0.4683613670566389","0.4683613670566389","0.4778638786317261","0.4778638786317261","0.4778638786317261","0.49080098108548875","0.49080098108548875","0.49080098108548875","0.4786339749829645","0.4786339749829645","0.4786339749829645","0.46097754378282346","0.46097754378282346","0.46097754378282346","0.40904584196423044","0.40904584196423044","0.40904584196423044","0.41070795708216895","0.41070795708216895","0.41070795708216895","0.40671077437543096","0.40671077437543096","0.40671077437543096","0.47441387904476234","0.47441387904476234","0.47441387904476234","0.4827119585145623","0.4827119585145623","0.4827119585145623","0.4812907305825384","0.4812907305825384","0.4812907305825384","0.4663140892890786","0.4663140892890786","0.4663140892890786","0.46280639656802325","0.46280639656802325","0.46280639656802325","0.48504889489408526","0.48504889489408526","0.48504889489408526","0.48449123841788017","0.48449123841788017","0.48449123841788017","0.5003435370250058","0.5003435370250058","0.5003435370250058","0.44442486893464556","0.44442486893464556","0.44442486893464556","0.4825130009447482","0.4825130009447482","0.4825130009447482","0.46548047100831985","0.46548047100831985","0.46548047100831985","0.4633205397149087","0.4633205397149087","0.4633205397149087","0.45995588048152314","0.45995588048152314","0.45995588048152314","0.4858939516136669","0.4858939516136669","0.4858939516136669","0.4953325434228185","0.4953325434228185","0.4953325434228185","0.4639275763141279","0.4639275763141279","0.4639275763141279","0.4568498315048999","0.4568498315048999","0.4568498315048999","0.4598742137651815","0.4598742137651815","0.4598742137651815","0.4681253736990816","0.4681253736990816","0.4681253736990816","0.459714564071166","0.459714564071166","0.459714564071166","0.45579075643953426","0.45579075643953426","0.45579075643953426","0.45617472482153704","0.45617472482153704","0.45617472482153704","0.44739864634494253","0.44739864634494253","0.44739864634494253","0.44981442745918726","0.44981442745918726","0.44981442745918726"
"6","0.4916845999520933","0.4916845999520933","0.4916845999520933","0.4684735161696754","0.4684735161696754","0.4684735161696754","0.4734021588087299","0.4734021588087299","0.4734021588087299","0.4900169229150187","0.4900169229150187","0.4900169229150187","0.49622276201497734","0.49622276201497734","0.49622276201497734","0.4689471733095377","0.4689471733095377","0.4689471733095377","0.48232914749487815","0.48232914749487815","0.48232914749487815","0.46461021403351854","0.46461021403351854","0.46461021403351854","0.4700848761448032","0.4700848761448032","0.4700848761448032","0.42015653021006694","0.42015653021006694","0.42015653021006694","0.4096545936544338","0.4096545936544338","0.4096545936544338","0.4119530996272917","0.4119530996272917","0.4119530996272917","0.478171168210948","0.478171168210948","0.478171168210948","0.48624150592672954","0.48624150592672954","0.48624150592672954","0.49262888307008884","0.49262888307008884","0.49262888307008884","0.47077486388871487","0.47077486388871487","0.47077486388871487","0.47245814517022233","0.47245814517022233","0.47245814517022233","0.46492575288837396","0.46492575288837396","0.46492575288837396","0.5020489620479219","0.5020489620479219","0.5020489620479219","0.5103200267028578","0.5103200267028578","0.5103200267028578","0.4527614625808516","0.4527614625808516","0.4527614625808516","0.5001573203997173","0.5001573203997173","0.5001573203997173","0.46965703885039833","0.46965703885039833","0.46965703885039833","0.4714506366318395","0.4714506366318395","0.4714506366318395","0.48625379260139984","0.48625379260139984","0.48625379260139984","0.49098637569218845","0.49098637569218845","0.49098637569218845","0.48370821280953674","0.48370821280953674","0.48370821280953674","0.4632059026908037","0.4632059026908037","0.4632059026908037","0.4689825804994942","0.4689825804994942","0.4689825804994942","0.46727568579320955","0.46727568579320955","0.46727568579320955","0.47669285090471186","0.47669285090471186","0.47669285090471186","0.45582619413701886","0.45582619413701886","0.45582619413701886","0.4621010788614598","0.4621010788614598","0.4621010788614598","0.4707377477935298","0.4707377477935298","0.4707377477935298","0.4572068556727579","0.4572068556727579","0.4572068556727579","0.45348974758684474","0.45348974758684474","0.45348974758684474"
"7","0.4721235391945756","0.4721235391945756","0.4721235391945756","0.4680755076272112","0.4680755076272112","0.4680755076272112","0.48404113491475104","0.48404113491475104","0.48404113491475104","0.5032385584778143","0.5032385584778143","0.5032385584778143","0.4797906991871087","0.4797906991871087","0.4797906991871087","0.49550836727626035","0.49550836727626035","0.49550836727626035","0.4912600168903151","0.4912600168903151","0.4912600168903151","0.4787562524484288","0.4787562524484288","0.4787562524484288","0.46699702005927474","0.46699702005927474","0.46699702005927474","0.42617042757893375","0.42617042757893375","0.42617042757893375","0.41367145602603933","0.41367145602603933","0.41367145602603933","0.41737354433595963","0.41737354433595963","0.41737354433595963","0.46065426236578","0.46065426236578","0.46065426236578","0.4808646662946354","0.4808646662946354","0.4808646662946354","0.48433913622385055","0.48433913622385055","0.48433913622385055","0.46728251868626414","0.46728251868626414","0.46728251868626414","0.4794852897418533","0.4794852897418533","0.4794852897418533","0.4997149202056949","0.4997149202056949","0.4997149202056949","0.46655941125439354","0.46655941125439354","0.46655941125439354","0.5132285693209231","0.5132285693209231","0.5132285693209231","0.4442932256830303","0.4442932256830303","0.4442932256830303","0.49051202650412634","0.49051202650412634","0.49051202650412634","0.4572279947447954","0.4572279947447954","0.4572279947447954","0.4721733887499408","0.4721733887499408","0.4721733887499408","0.47861151560939136","0.47861151560939136","0.47861151560939136","0.5138129000311442","0.5138129000311442","0.5138129000311442","0.4984056011683718","0.4984056011683718","0.4984056011683718","0.4540594635932937","0.4540594635932937","0.4540594635932937","0.48770003287301067","0.48770003287301067","0.48770003287301067","0.4611258025879896","0.4611258025879896","0.4611258025879896","0.4788513528549948","0.4788513528549948","0.4788513528549948","0.4626900246008194","0.4626900246008194","0.4626900246008194","0.47381194242680613","0.47381194242680613","0.47381194242680613","0.46249979615943704","0.46249979615943704","0.46249979615943704","0.46969539973126995","0.46969539973126995","0.46969539973126995","0.46583408676669336","0.46583408676669336","0.46583408676669336"
"8","0.48516546228618596","0.48516546228618596","0.48516546228618596","0.49220722847707654","0.49220722847707654","0.49220722847707654","0.5229395834214312","0.5229395834214312","0.5229395834214312","0.4864767538832254","0.4864767538832254","0.4864767538832254","0.50102790235277","0.50102790235277","0.50102790235277","0.5028769165367095","0.5028769165367095","0.5028769165367095","0.5163326123791272","0.5163326123791272","0.5163326123791272","0.4830620480911268","0.4830620480911268","0.4830620480911268","0.493593715493961","0.493593715493961","0.493593715493961","0.42836979113426227","0.42836979113426227","0.42836979113426227","0.4298684806237462","0.4298684806237462","0.4298684806237462","0.43655438895673665","0.43655438895673665","0.43655438895673665","0.48218630239462806","0.48218630239462806","0.48218630239462806","0.4686918413615954","0.4686918413615954","0.4686918413615954","0.493507907064451","0.493507907064451","0.493507907064451","0.4661557654321565","0.4661557654321565","0.4661557654321565","0.4915339222940593","0.4915339222940593","0.4915339222940593","0.5007548378917953","0.5007548378917953","0.5007548378917953","0.49119255477772883","0.49119255477772883","0.49119255477772883","0.5427508801519434","0.5427508801519434","0.5427508801519434","0.4436070751209097","0.4436070751209097","0.4436070751209097","0.4733455771091382","0.4733455771091382","0.4733455771091382","0.4741447417344642","0.4741447417344642","0.4741447417344642","0.48572996236190197","0.48572996236190197","0.48572996236190197","0.4809571700490527","0.4809571700490527","0.4809571700490527","0.5018946970963774","0.5018946970963774","0.5018946970963774","0.47659486670147166","0.47659486670147166","0.47659486670147166","0.47214538870973194","0.47214538870973194","0.47214538870973194","0.49481717936469877","0.49481717936469877","0.49481717936469877","0.4892603187428108","0.4892603187428108","0.4892603187428108","0.4675113268988974","0.4675113268988974","0.4675113268988974","0.4861457607424063","0.4861457607424063","0.4861457607424063","0.4763140318918159","0.4763140318918159","0.4763140318918159","0.46400341048611576","0.46400341048611576","0.46400341048611576","0.47322839409892975","0.47322839409892975","0.47322839409892975","0.46603628725156804","0.46603628725156804","0.46603628725156804"
"9","0.47706199945188726","0.47706199945188726","0.47706199945188726","0.4830774456729555","0.4830774456729555","0.4830774456729555","0.52191235108576","0.52191235108576","0.52191235108576","0.49197707571528454","0.49197707571528454","0.49197707571528454","0.5161448566498756","0.5161448566498756","0.5161448566498756","0.5100388499963681","0.5100388499963681","0.5100388499963681","0.49125999140854343","0.49125999140854343","0.49125999140854343","0.46894092574150403","0.46894092574150403","0.46894092574150403","0.4783865413677296","0.4783865413677296","0.4783865413677296","0.4324927605263797","0.4324927605263797","0.4324927605263797","0.42053120216780915","0.42053120216780915","0.42053120216780915","0.4394053165859928","0.4394053165859928","0.4394053165859928","0.4925633511291204","0.4925633511291204","0.4925633511291204","0.5040286839580365","0.5040286839580365","0.5040286839580365","0.4949177962400627","0.4949177962400627","0.4949177962400627","0.48207109575727386","0.48207109575727386","0.48207109575727386","0.48329900618962657","0.48329900618962657","0.48329900618962657","0.5238501277848152","0.5238501277848152","0.5238501277848152","0.4892486834188045","0.4892486834188045","0.4892486834188045","0.4961295546117004","0.4961295546117004","0.4961295546117004","0.45515855827045726","0.45515855827045726","0.45515855827045726","0.5176513181457136","0.5176513181457136","0.5176513181457136","0.4765254041139121","0.4765254041139121","0.4765254041139121","0.489533237657494","0.489533237657494","0.489533237657494","0.5101060027331483","0.5101060027331483","0.5101060027331483","0.49422072604547596","0.49422072604547596","0.49422072604547596","0.49571722266431806","0.49571722266431806","0.49571722266431806","0.4701949249899378","0.4701949249899378","0.4701949249899378","0.4818709045292585","0.4818709045292585","0.4818709045292585","0.49157699346924877","0.49157699346924877","0.49157699346924877","0.47669446191345655","0.47669446191345655","0.47669446191345655","0.47039139761569937","0.47039139761569937","0.47039139761569937","0.48835099201868243","0.48835099201868243","0.48835099201868243","0.47433157813855903","0.47433157813855903","0.47433157813855903","0.4707463897145975","0.4707463897145975","0.4707463897145975","0.4676658030679184","0.4676658030679184","0.4676658030679184"
