"Step","GNN_expression_cnv_soft_1 - CKPT","GNN_expression_cnv_soft_1 - CKPT__MIN","GNN_expression_cnv_soft_1 - CKPT__MAX","GNN_expression_cnv_soft_999 - CKPT","GNN_expression_cnv_soft_999 - CKPT__MIN","GNN_expression_cnv_soft_999 - CKPT__MAX","GNN_expression_cnv_soft_42 - CKPT","GNN_expression_cnv_soft_42 - CKPT__MIN","GNN_expression_cnv_soft_42 - CKPT__MAX","GNN_cnv_soft_expression_1 - CKPT","GNN_cnv_soft_expression_1 - CKPT__MIN","GNN_cnv_soft_expression_1 - CKPT__MAX","GNN_cnv_soft_expression_999 - CKPT","GNN_cnv_soft_expression_999 - CKPT__MIN","GNN_cnv_soft_expression_999 - CKPT__MAX","GNN_cnv_soft_expression_42 - CKPT","GNN_cnv_soft_expression_42 - CKPT__MIN","GNN_cnv_soft_expression_42 - CKPT__MAX","GNN_expression_rnd_1 - CKPT","GNN_expression_rnd_1 - CKPT__MIN","GNN_expression_rnd_1 - CKPT__MAX","GNN_expression_rnd_999 - CKPT","GNN_expression_rnd_999 - CKPT__MIN","GNN_expression_rnd_999 - CKPT__MAX","GNN_expression_rnd_42 - CKPT","GNN_expression_rnd_42 - CKPT__MIN","GNN_expression_rnd_42 - CKPT__MAX","GNN_cnv_rnd_1 - CKPT","GNN_cnv_rnd_1 - CKPT__MIN","GNN_cnv_rnd_1 - CKPT__MAX","GNN_cnv_rnd_999 - CKPT","GNN_cnv_rnd_999 - CKPT__MIN","GNN_cnv_rnd_999 - CKPT__MAX","GNN_cnv_rnd_42 - CKPT","GNN_cnv_rnd_42 - CKPT__MIN","GNN_cnv_rnd_42 - CKPT__MAX","GNN_expression_cnv_1 - CKPT","GNN_expression_cnv_1 - CKPT__MIN","GNN_expression_cnv_1 - CKPT__MAX","GNN_expression_cnv_999 - CKPT","GNN_expression_cnv_999 - CKPT__MIN","GNN_expression_cnv_999 - CKPT__MAX","GNN_expression_cnv_42 - CKPT","GNN_expression_cnv_42 - CKPT__MIN","GNN_expression_cnv_42 - CKPT__MAX","GNN_cnv_expression_1 - CKPT","GNN_cnv_expression_1 - CKPT__MIN","GNN_cnv_expression_1 - CKPT__MAX","GNN_cnv_expression_999 - CKPT","GNN_cnv_expression_999 - CKPT__MIN","GNN_cnv_expression_999 - CKPT__MAX","GNN_cnv_expression_42 - CKPT","GNN_cnv_expression_42 - CKPT__MIN","GNN_cnv_expression_42 - CKPT__MAX","GNN_cnv_full_1 - CKPT","GNN_cnv_full_1 - CKPT__MIN","GNN_cnv_full_1 - CKPT__MAX","GNN_cnv_full_999 - CKPT","GNN_cnv_full_999 - CKPT__MIN","GNN_cnv_full_999 - CKPT__MAX","GNN_cnv_full_42 - CKPT","GNN_cnv_full_42 - CKPT__MIN","GNN_cnv_full_42 - CKPT__MAX","GNN_expression_full_1 - CKPT","GNN_expression_full_1 - CKPT__MIN","GNN_expression_full_1 - CKPT__MAX","GNN_expression_full_999 - CKPT","GNN_expression_full_999 - CKPT__MIN","GNN_expression_full_999 - CKPT__MAX","GNN_expression_full_42 - CKPT","GNN_expression_full_42 - CKPT__MIN","GNN_expression_full_42 - CKPT__MAX","GNN_cnv_soft_rnd_1 - CKPT","GNN_cnv_soft_rnd_1 - CKPT__MIN","GNN_cnv_soft_rnd_1 - CKPT__MAX","GNN_cnv_soft_rnd_999 - CKPT","GNN_cnv_soft_rnd_999 - CKPT__MIN","GNN_cnv_soft_rnd_999 - CKPT__MAX","GNN_cnv_soft_rnd_42 - CKPT","GNN_cnv_soft_rnd_42 - CKPT__MIN","GNN_cnv_soft_rnd_42 - CKPT__MAX","GNN_cnv_soft_99 - CKPT","GNN_cnv_soft_99 - CKPT__MIN","GNN_cnv_soft_99 - CKPT__MAX","GNN_cnv_soft_42 - CKPT","GNN_cnv_soft_42 - CKPT__MIN","GNN_cnv_soft_42 - CKPT__MAX","GNN_cnv_soft_1 - CKPT","GNN_cnv_soft_1 - CKPT__MIN","GNN_cnv_soft_1 - CKPT__MAX","GNN_expression_99 - CKPT","GNN_expression_99 - CKPT__MIN","GNN_expression_99 - CKPT__MAX","GNN_expression_42 - CKPT","GNN_expression_42 - CKPT__MIN","GNN_expression_42 - CKPT__MAX","GNN_expression_1 - CKPT","GNN_expression_1 - CKPT__MIN","GNN_expression_1 - CKPT__MAX","GNN_cnv_99 - CKPT","GNN_cnv_99 - CKPT__MIN","GNN_cnv_99 - CKPT__MAX","GNN_cnv_42 - CKPT","GNN_cnv_42 - CKPT__MIN","GNN_cnv_42 - CKPT__MAX","GNN_cnv_1 - CKPT","GNN_cnv_1 - CKPT__MIN","GNN_cnv_1 - CKPT__MAX"
"30","24","24","24","21","21","21","29","29","29","27","27","27","29","29","29","29","29","29","24","24","24","23","23","23","20","20","20","26","26","26","29","29","29","29","29","29","29","29","29","28","28","28","29","29","29","27","27","27","24","24","24","22","22","22","22","22","22","23","23","23","24","24","24","28","28","28","26","26","26","25","25","25","28","28","28","29","29","29","24","24","24","22","22","22","23","23","23","28","28","28","26","26","26","27","27","27","24","24","24","24","24","24","26","26","26","24","24","24"
