,times in top 5%,Mean Prob,Original Dependency,Original Dependency Score
EXOSC2,37,0.9187242117550996,16,-1.4597807073766598
HYOU1,37,0.8808458603180206,5,-1.1794081259321036
ABCB7,37,0.7876692643842182,13,-1.3389738216611786
PLK4,37,0.8410690876546209,9,-1.3314865673284195
AQR,37,0.873455905296781,10,-1.3579356958159086
WDR36,37,0.8909715760398556,15,-1.7630453034712816
SEPHS2,37,0.8846861416692133,6,-0.9587054766948382
LARS1,37,0.8420313854475279,10,-1.2842417189857123
YJU2,37,0.8826144828989699,16,-1.453531984895931
PPIL1,37,0.8392064125688227,7,-1.095965569909546
CLTC,37,0.9255800231083019,9,-1.285502703790268
SMC1A,37,0.9323691795538138,8,-1.3082565624210063
SBNO1,37,0.8951628655195236,5,-1.212051327752932
RSL1D1,37,0.8898185083458015,10,-1.3563868489479658
ARIH1,37,0.9204349501712902,9,-1.0764009913291408
RAD9A,37,0.8241942786015906,7,-0.9993580235760228
SNRPD3,37,0.9110212385117472,17,-4.628475809254397
RPP40,37,0.8348165628340867,6,-1.1073625228643535
RPSA,37,0.8952241648693342,17,-2.4248332695244375
BRF1,37,0.8545119034814406,13,-1.4212246175510197
DDX55,37,0.9066719952467326,6,-1.2455196268676272
TOP3A,37,0.8869513023544002,11,-1.3422333575188627
RAD51,37,0.8829347335540495,9,-1.3096843653420966
GTF2A2,37,0.8904794755282702,11,-1.3881678058824634
DPAGT1,37,0.9076564652962729,18,-1.513558678955865
NOL6,37,0.7889799397807937,7,-1.3077938140691612
TBL3,37,0.8859306708112494,9,-1.3154513715115375
INTS4,37,0.9006228463069811,13,-1.720333128821169
EEF1A1,37,0.8919224144370705,14,-1.907562212066515
SBDS,37,0.963461101592124,20,-1.568678434810618
MDN1,37,0.952050040702562,22,-1.5703486077167892
EIF4A1,37,0.8561425622519073,9,-1.1846667346314208
VMP1,37,0.8496417843543731,6,-1.2238927029932178
IPO13,37,0.901916116476059,10,-1.2507198627400955
ZBTB8OS,37,0.8983455982294167,10,-1.3192805886241807
RRN3,37,0.9023914329103522,16,-2.168598073578803
DKC1,37,0.8706306941337414,13,-1.392138053751742
PABPC1,37,0.8623154904391315,9,-1.2269841337987943
NUP88,37,0.900975018471211,9,-1.2806439150031017
DHX9,37,0.8398465898122873,8,-1.178294553049682
TBCB,37,0.8261274606794924,7,-1.2318987052520562
HSPA8,37,0.8973359876387829,6,-1.000189866681182
PCBP2,37,0.8272745285753732,4,-1.1765251714115321
ANAPC5,37,0.9012023385043617,5,-1.27319634274033
IGBP1,37,0.8959391401694701,17,-1.4707841655329281
WDR18,37,0.8851049818971137,9,-1.2423684831678425
ERCC3,37,0.8975579636590976,10,-1.3536860342527859
AAMP,37,0.8471010307873692,15,-1.4378401536081487
GGPS1,37,0.8478601645711843,8,-1.21275069141658
GMPS,37,0.8006825908884271,7,-1.0328570415819605
CIAO1,37,0.8327903864351479,6,-1.1820054739914365
DCLRE1B,37,0.8258170606316747,5,-1.0053283689678871
GAPDH,37,0.8120963041846817,10,-1.2983225031759562
CIAO2B,37,0.7954566850587054,9,-1.4101442617470177
ROMO1,37,0.8290045850046046,7,-1.1189651080651157
EXOSC3,37,0.8281086171801026,12,-1.3937471951987301
EEFSEC,37,0.7505056365384711,6,-0.7850659848343885
LCE2C,37,0.7950178178044053,13,-1.7347181468792354
XRCC5,37,0.8527422059360924,4,-1.1455782592405706
DHX33,37,0.892728454357869,8,-1.2670302967582625
WDR70,37,0.886190614453307,13,-1.7571441104835335
CCNL1,37,0.7751547904299186,7,-1.0265089673453125
ATR,36,0.854296118158985,9,-1.2820910402537162
POP1,36,0.8008718118071557,4,-1.156727792259562
ATP6V0D1,36,0.8722928124997351,8,-1.261865538327902
THOC7,36,0.7846968454067355,4,-1.1278816634858952
RNPS1,36,0.8431645176476902,6,-1.1326151873342991
TRAPPC8,36,0.8646220241983732,11,-1.326524684818939
CDC6,36,0.906492316612491,13,-1.415164445379696
CCT2,36,0.8520725755779831,4,-1.1257064158006083
SPATA5L1,36,0.761680786670358,7,-1.1990366749426018
TRRAP,36,0.867923910971041,13,-1.4245367273447358
INTS6,36,0.7695507572756873,8,-0.9666500172903564
NPLOC4,36,0.8292235323676356,8,-1.2471215402103273
NAPA,36,0.8133951126149408,9,-1.1748473934408001
PPAN,36,0.8615946802828047,7,-1.291733001116064
PRPF4,36,0.8431300421555837,6,-1.2138649139487254
SNAPC2,36,0.8832206055521966,13,-1.4294845138388999
EIF3E,36,0.8593669274338969,7,-1.2389019525218614
CDC37,36,0.7925583734004586,7,-1.2234679879261605
AURKA,36,0.8639346884080658,5,-1.1135316085784561
PMPCA,36,0.8118073689164939,9,-1.2291428586514885
EXOSC8,36,0.7643310807093426,7,-1.1628255753491552
CPSF1,36,0.7904629895670546,9,-1.3084549917928914
TOPBP1,36,0.8961478212365398,7,-1.3078744274455685
ALG1,36,0.7973938494644783,6,-1.0114359145472482
NXT1,36,0.8451370276786663,8,-1.0666246885258088
EIF2B5,36,0.7893437402391875,6,-1.3314226265458384
INCENP,36,0.8210769913814686,8,-1.2435409761805156
SAP18,36,0.7898712626968821,7,-1.2337333851754213
CLSPN,36,0.8517120924812774,4,-1.0606157656456578
NUP133,36,0.9078310761186812,11,-1.3950878911585962
EIF5A,36,0.7789491035941022,6,-1.1317048360662614
TUBGCP4,36,0.7428812030012961,6,-1.2951309039515762
MT1E,35,0.823847364244007,6,-1.126128126272718
BOP1,35,0.8558888759552724,6,-1.233907205548549
NSL1,35,0.793780368566513,7,-1.3421424481180175
H2BC9,35,0.7756274536961602,3,-1.1228449861367784
TRAPPC1,35,0.7822299422252746,6,-1.2763065261335271
PES1,35,0.8084444437708175,4,-1.2255140680161882
WDR12,35,0.836705260049729,4,-1.1678604498660932
MYCN,35,0.7839984346713338,9,-0.924377416687152
ARCN1,35,0.8738652110099792,9,-1.2835577082867733
ALYREF,35,0.8362349270355134,7,-1.167390719806358
DDX21,35,0.7871242493391037,6,-1.1685888460541802
SMC2,35,0.8495081179198766,7,-1.3362222220517275
POP4,35,0.7128673188388348,4,-1.0833536046675138
SMC3,35,0.8091874458960124,5,-1.145666841595437
MYC,35,0.8036856181564784,7,-0.5706255818494117
ADSL,34,0.8324287449027977,5,-0.8201408847537677
RBM8A,34,0.7361672395365496,7,-1.1690852573758548
MED22,34,0.7491413322003448,6,-1.2562627017154429
ANAPC4,33,0.7212078740650958,6,-1.260172135202891
SART1,33,0.7696454810975778,7,-1.3050410880564565
RPF2,33,0.7376211327735823,6,-1.255044389857956
MED20,33,0.8017371104221152,6,-1.3007139321380137
RPS10,33,0.7756086871253722,6,-1.464786357442223
TBCD,33,0.7767969872614351,8,-1.2553300631496715
EEF1B2,33,0.8257361344165272,5,-1.081685553951687
IPO11,33,0.7261418208404624,6,-1.182847857392634
FBXO5,33,0.7722304734128593,3,-1.052948421106558
IRS2,32,0.7655395847590019,7,-1.0907158540690443
TIMM10,32,0.7626555001673598,11,-1.3570284457536868
WARS1,32,0.7659893144542972,5,-1.2620520211672765
ALG11,32,0.8018441486638039,6,-1.2000299518357371
MASTL,32,0.6944602019308757,8,-1.3546205013282986
HAUS4,32,0.7525050272233784,6,-1.2020797227542572
REXO2,32,0.8324197099233667,1,-0.44159603810277337
NUP214,32,0.8146039969287813,4,-1.2741778546290654
ATP6V1E1,32,0.7581347038503736,4,-1.2881264107798902
GPX4,31,0.728794264496975,9,-1.2062364287030778
SEH1L,31,0.7577346093872541,4,-1.1391200190463258
RIOK2,31,0.7293044864650693,5,-1.2069967349997397
ALDOA,31,0.7625100181628298,5,-1.102843912026472
CCT5,31,0.7937781140208244,4,-1.1080402222042722
MEPCE,31,0.7647960296561639,8,-1.3426451589685022
CACTIN,31,0.782551150168142,6,-1.1929580211316049
TRIAP1,30,0.7282036085923512,8,-1.2006465378507858
CSTF3,30,0.7693512004282738,5,-1.2129550858715712
RAE1,30,0.8767840475671823,4,-1.2786218223587438
MCM3AP,30,0.7390148687693808,4,-1.2088233144165426
WDR1,30,0.7289202036129102,9,-1.11379061863678
WDR5,29,0.7896091462723139,5,-1.2217614289395682
UBA2,29,0.7146581652863272,6,-1.2111798987667532
ACTR1A,29,0.7504448335103947,5,-1.0140166607304806
MICOS10,29,0.7406911015853114,4,-0.8247529947881193
AK6,29,0.7368120450055463,7,-1.1667540142348525
DHFR,28,0.7940122958804879,4,-1.0564039911140783
ISL1,28,0.7500317396507377,7,-0.8750232460473398
GINS3,28,0.717061858258343,3,-1.1159893331777624
ATP5F1E,28,0.8055753850245049,3,-1.0611442266307047
PDCD6IP,28,0.7252778014434236,4,-0.8444375676896472
MRGBP,28,0.6899322283321192,5,-0.9933450519635408
CDC73,27,0.713881679293182,4,-1.2898024821440355
TYMS,27,0.7654727816949655,8,-0.920542901853753
ERCC2,27,0.7450195400987143,5,-1.1600694193445849
ZBTB11,27,0.6711585681747507,8,-1.3782894049135364
DCTN6,27,0.7280575810805147,4,-1.1478025620217862
MED4,27,0.6882211825879359,6,-1.2492193056760261
H2AC20,27,0.7553876557467896,5,-1.2225715153655587
TUBA1B,27,0.7483751078446704,8,-1.303412506707755
COPE,27,0.6929620942963219,3,-0.96514252574534
FAM50A,27,0.7300144188382007,4,-0.7628655485339273
TERF2,26,0.7739252413694676,3,-1.0986364974316118
MCL1,26,0.7026530466973783,4,-0.9270115962177049
SIN3A,26,0.7500665639885343,3,-1.1740650495439626
NUP43,26,0.7529346406077727,7,-1.1640070685497232
HJURP,25,0.7199817197521527,8,-1.2564132608983254
POLR1A,25,0.7320998030900955,5,-1.2901090309070549
LAS1L,25,0.7604669737815858,6,-1.1714067898489329
CHD4,24,0.691964372061193,3,-1.13114447066378
AKIRIN2,24,0.7195242889639403,5,-1.1438791026666548
WDHD1,24,0.7428507221759194,6,-1.2986200551835916
PRMT1,24,0.750815361013843,4,-1.1820079763681852
GTF2E2,24,0.7830003626748092,6,-1.3292581660064402
LSG1,23,0.7181034207991932,4,-1.123542701999127
SNAPC5,23,0.7783486587197884,2,-1.0418102443484647
NKAP,23,0.7339135095261146,5,-1.2031381387159301
RPP25L,23,0.7244182270074235,3,-0.6336432695199121
HNRNPL,23,0.7424486450095109,5,-1.3082438091694362
ATP5MF,22,0.7146917710814511,4,-1.1694654862170244
FIP1L1,22,0.6770716670364366,4,-1.0963885792988708
MAD2L2,22,0.6652078680349267,3,-1.1079639529701204
BCLAF1,22,0.6750525246289644,5,-1.2138458097347686
VRK1,21,0.716082787555125,5,-1.0954884154878541
GPN3,21,0.6862573987907833,3,-1.1256324102312303
FDPS,21,0.741644978286728,4,-1.0442946042282957
SPCS3,21,0.7131150277361036,5,-1.2712197507171599
DDX51,20,0.7528194504479567,5,-1.1496317652227543
LDB1,20,0.6991441466923183,5,-1.0051242141278085
SDAD1,20,0.6602342647112285,2,-1.1132366269152165
MCM6,20,0.7167718463266889,3,-0.9883021542321206
NMD3,20,0.7023450748374065,3,-1.1953743336262204
CDK6,19,0.7391894257120919,4,-0.9931446274578175
KIF18A,19,0.6854209998263079,2,-0.9212150527130616
ACTL6A,19,0.7635670301684162,10,-1.3292561807797916
NOP2,19,0.7290831568994021,5,-1.2787633373697211
IFITM3,19,0.7611794463898007,7,-1.308796499556124
URI1,19,0.7123578909719199,4,-1.2231343323772614
EIF3H,18,0.6948351306081921,2,-1.1135976853122491
TBCA,18,0.73888032635053,5,-1.1876071470925298
NOC4L,18,0.7205732696801769,2,-1.1333951489810503
PPP2CA,18,0.7086221693704525,4,-1.0146103353965963
NXF1,18,0.6603787824925449,4,-1.2920802702582153
PCF11,17,0.7042120784868067,3,-1.1283266559291696
TOP1,17,0.7561666486310024,3,-1.182059847740845
DNAJC17,17,0.6943070114243264,5,-1.1684980585411298
CHERP,17,0.6823320700330477,3,-1.228896192274319
FNTB,17,0.6653356785759303,3,-0.9914182300480259
MIS12,17,0.6867627723544252,3,-1.10403353079313
RRP9,17,0.7525686866549007,2,-1.1241294629736882
GRWD1,16,0.7116712002704542,5,-1.0444716486224372
GRB2,16,0.7300765061130126,5,-1.0764537537991008
TPI1,16,0.686575225845445,3,-1.0564137117571604
COPG1,16,0.6803478508760843,2,-0.8044362387606239
PRKRA,16,0.6967211452623208,5,-0.9948690582951722
WSB2,15,0.6636387001210906,1,-0.5031377146697735
TAF1C,15,0.6814555138349534,5,-1.2261634857740373
METTL16,15,0.7092995289299222,4,-1.2051427962833055
BUB1B,15,0.6929635232521427,2,-1.013015401542684
DCTN5,14,0.6920852599931615,4,-1.207150961770336
SMG6,14,0.7562131235109908,4,-1.230466769486815
CSNK1A1,14,0.7289035965998968,4,-1.0489452714664977
PSMB7,14,0.6518822542968251,4,-1.2735180373753594
ACO2,14,0.6941265324574141,4,-1.1633480590303809
RFC4,14,0.6711306383561654,2,-1.1199842723147468
USP36,14,0.6825088220648469,2,-1.2070531981556378
MZT1,13,0.7040137452109215,2,-1.196547594678706
VPS18,13,0.7483489058884933,1,-0.7872732031666113
UBE2L3,13,0.7410571750922081,5,-1.294292291594207
KRR1,13,0.6852519225376922,1,-1.056655930952471
SACM1L,13,0.6793055140819306,5,-1.3021304573380519
CHCHD4,13,0.681527316161336,2,-1.2296156726695435
CHMP3,13,0.65675274154665,1,-0.8704137285272915
SEM1,12,0.7065446045663623,4,-1.1693228231795125
NDOR1,12,0.749611546906332,2,-1.085190033332167
DDX3X,12,0.7042378002467254,2,-0.8640215273725808
LETM1,12,0.6665685267912017,4,-1.1031624041384147
FDX2,12,0.7432191042850415,4,-1.1712748377066926
HMGA1,11,0.6454686182127758,1,-0.9943421075893777
RIC1,11,0.6545761233406444,1,-0.5376717773137277
NRF1,11,0.6895155952961155,3,-1.2862326607700845
ACTR2,11,0.7220143289728598,5,-1.2975688485879444
MRTO4,11,0.7148253536698493,2,-0.9664623679642349
SERBP1,11,0.7213174298574979,2,-1.0156707526374493
SRP9,11,0.694193707722606,3,-1.2075621859364543
CCNH,10,0.6499691390215957,1,-1.1572980432130784
MCM4,10,0.6527666349740079,2,-1.1750585021787743
POLR3C,10,0.7267287306177119,2,-1.219600699230552
FXN,10,0.7087875306761513,2,-0.8733710323022237
ARFRP1,10,0.7472524056831995,5,-1.3202216551982673
RBMXL1,10,0.734702883909146,3,-1.2530437726063317
SNAPC3,10,0.7466782132784526,4,-1.1855137449076496
LSM6,10,0.6566406056602905,2,-1.1679621645089433
PPIA,10,0.6645777699848017,3,-1.0865399098473336
MAGOH,10,0.7433592391510804,3,-0.9620530208129778
ATP6AP1,10,0.6976178355126953,2,-0.9886188601662459
TXN,10,0.6979907347510259,3,-1.0753673853791583
PRMT5,9,0.6918265782296659,3,-1.2783656031133857
RABGGTA,9,0.6924615978366798,4,-1.2880531010732599
DENR,9,0.6748063534032555,2,-0.9883204380058221
BRIX1,9,0.6894112290831766,2,-1.0557723365252545
SASS6,9,0.6820471739327466,1,-0.9095453941061028
COG8,9,0.6467986942799244,1,-0.6369482097837191
PNN,9,0.7422946895714159,1,-1.0250646601859348
ORC1,9,0.7342851186792055,3,-1.2678522679373312
NOL10,9,0.6294182574859372,3,-1.2293594892352242
SNAPC4,8,0.7051508066554864,4,-1.3305494816042414
MVD,8,0.7510362208510439,3,-1.3636811785322756
TTI1,8,0.7697053497492258,2,-0.9877407325883995
MRPS23,8,0.6975243447353326,2,-0.9372524756527943
CDK4,7,0.6803715722191901,2,-0.9251207063132997
POLR2K,7,0.7246854291075752,3,-1.545842651689999
TSEN54,7,0.6195758393455651,1,-0.7426362893957875
IMP4,7,0.7455111922962325,3,-1.3919805433580363
UTP11,7,0.644903989065261,3,-1.2636059785834635
PPP1R8,7,0.7417023199654761,3,-1.2552582359315922
RAD17,7,0.7252932630834126,3,-1.2480517757318612
COPS4,7,0.6117602401590417,2,-1.0026949667377516
LCE1F,7,0.7726220378563518,3,-1.5179760467152965
CHAF1A,7,0.6985043524986221,2,-1.3808801542219982
TSG101,7,0.7384187385794663,2,-1.1993693651037833
XRCC3,6,0.771387075436198,2,-1.03559734905955
ZNF131,6,0.7399148667852083,4,-1.4670456309301345
NAPG,6,0.6929387847582499,3,-0.7508715798489939
GLRX3,6,0.691554725888731,1,-0.6673670926270595
SDHC,6,0.732641875743866,3,-1.416211354553934
H2AZ1,6,0.721248444583681,3,-1.3131226311885127
UBE2D3,6,0.6808705197440252,5,-1.4049174036032532
TOMM22,6,0.7543206670218044,3,-1.3968825300583714
POP7,6,0.640178510091371,2,-1.029846638477989
NOL9,6,0.8041106872260572,4,-1.426834414723842
DMAP1,6,0.758313462138176,5,-1.5349356077012797
UBE2N,5,0.8085243205229442,3,-1.1835665890734326
STX18,5,0.6129731225470703,1,-1.1810001003607866
PTPN23,5,0.7224737693866093,1,-1.0208504738947197
PSMD1,5,0.7410117629702048,1,-1.368744169711992
PDPK1,5,0.7533298267517238,2,-1.2683212244805264
NPM1,5,0.7706706583499909,3,-1.3754050719300972
CEP192,5,0.6978002437817243,2,-1.148180210801141
CPSF6,5,0.7208202382316813,1,-0.803392777313598
GMPPB,5,0.7249652308285779,2,-1.0668477016328728
TTI2,5,0.7118021105086275,1,-0.9417824290269916
PPP4C,5,0.7285005152225494,4,-1.295376115368424
NUP205,5,0.7593054970105488,2,-1.1853025807948279
NUBP2,5,0.7203658433941503,2,-1.0597413356880385
PGD,5,0.6891045356790224,4,-1.5306165314909053
MCM3,4,0.6921295187203214,1,-1.091832505018746
RRP15,4,0.6634112931787968,2,-1.387260175279423
RHOQ,4,0.664076393217935,2,-1.306675945787212
RBBP5,4,0.738654725253582,2,-1.3886298837749025
MED17,4,0.7066942676077208,1,-1.0946850416663307
TIMM13,4,0.8115570712834596,4,-1.525574120379812
ATP5ME,4,0.73727865361919,1,-0.5027875478397154
GATA3,4,0.6545334188267589,2,-1.2443174656946596
ALG14,4,0.7335512057567636,2,-1.3002306457280377
SDHAF1,4,0.7332361214600194,1,-0.7509662369868256
GTF2H3,4,0.7515816763043404,3,-1.5673432401693848
EIF4G1,4,0.8586853394905726,1,-1.229960260022042
ISCA2,4,0.6945638252655045,1,-1.0100448998704752
AHCTF1,4,0.7895800719658533,2,-1.4418181557113285
GNL2,4,0.6939218851621263,3,-1.161486442204615
NDE1,4,0.7504753936082125,3,-1.419994525656874
ASCL1,4,0.7805635752156377,3,-1.795976908274413
ELP6,4,0.8081366593639056,2,-1.3028856450751067
CINP,3,0.7723813321855334,2,-1.6551705729800554
CAD,3,0.7539694845779902,1,-0.8854042190233157
PSMG3,3,0.6691953280727224,1,-1.2174625971134534
ALG13,3,0.6947001563385129,1,-1.1688058469789746
XRN2,3,0.6338247491253747,1,-1.192505177979287
KRI1,3,0.700336601999071,1,-1.1123494054141239
OIP5,3,0.7267007215155495,2,-1.1344716286936376
VHL,3,0.6220141839649942,2,-1.5812585264684655
CDC42,3,0.6111305022819175,1,-1.3849436722800164
EEF2KMT,3,0.7952869236469269,2,-1.2655246352460823
SUMO2,3,0.6739907070037184,2,-1.6879731712389825
INTS5,3,0.7344744541786793,1,-1.2719611517425067
TXNL4B,3,0.7618069896060559,2,-1.03947784451344
SRFBP1,3,0.7169462363106303,1,-1.1170758186515397
PTPN11,3,0.7105357613828448,3,-1.2654658540274133
PPP2R3C,3,0.6216444095803632,3,-1.3186546219881696
MPHOSPH10,3,0.7439493652847079,1,-1.0363691449067363
PHAX,3,0.7562305231889089,2,-1.6639827885917657
UBR5,3,0.6959083786027299,1,-1.1262308173576756
MMS19,3,0.7527445124296214,1,-0.832651630068534
PCID2,3,0.8849178949991862,3,-1.9239607925239028
THOC5,3,0.8112152285046047,2,-1.3151648138379306
ILF3,3,0.6680158810664175,2,-1.5621952406262147
FBL,3,0.7327271335654788,4,-1.6771325724241388
MDM4,3,0.8725349505742391,3,-1.6494062196188282
RINT1,3,0.6170028396364716,2,-1.401451590665702
EIF4G2,3,0.6760801408025953,2,-1.3368199836209473
SGO1,3,0.7571361197365655,2,-1.3283308813178352
METTL1,3,0.7170594838421999,1,-0.9411493861087603
GTF3C5,2,0.8794953028361003,2,-1.6234427081457121
DNM2,2,0.880879819393158,3,-2.267974558127577
SPCS2,2,0.6301303024035102,1,-0.9040523646985611
GTF2A1,2,0.7990341166150756,1,-1.3020033151431356
TUBD1,2,0.8449073334534963,1,-1.1416097175554705
MED31,2,0.9261981745560964,2,-1.7120457793643504
IGF1R,2,0.8631375432014465,2,-1.799328729194757
EFL1,2,0.6429642985264461,1,-1.3311143190928663
NUP160,2,0.8437997698783875,2,-1.6042786855032531
SETD1A,2,0.780033377335106,1,-1.2175340720353693
TRA2B,2,0.7686844517787297,3,-1.713657529799839
RNASEH2A,2,0.7543719386061032,1,-1.2075972683934573
ELAC2,2,0.7392035375038783,2,-1.7393221870469289
POLR1B,2,0.7775041908025742,2,-1.626665736418416
NOP9,2,0.7584406236807506,2,-1.5378366551618954
CFL1,2,0.677567691852649,2,-2.0064389369816427
GPS1,2,0.8153009613355,2,-1.5495988642112266
PPM1D,2,0.8818166553974152,2,-2.052837872294017
HSCB,2,0.7812655853340402,1,-1.0530097871727235
DDX20,2,0.7031251490116119,5,-1.5169821040724654
THOC1,2,0.8543756902217865,1,-1.3536980104006062
HSPA5,2,0.883180891474088,1,-1.336245887729476
NAA10,2,0.8876971105734507,3,-1.5611783963468713
KNTC1,2,0.8298349380493164,2,-1.6020261596106065
DSN1,2,0.7160037872516416,1,-1.125737595723078
SUPV3L1,2,0.74782428642114,2,-1.5462252320735397
HNRNPU,2,0.8513165762027104,2,-1.5705347475738638
RPP38,2,0.8588675459225972,2,-1.6159601537278414
ATP5F1B,2,0.7866788655519485,1,-1.2534491665967111
MAX,2,0.8688311576843262,2,-1.590725519610717
DPH3,2,0.8986301124095917,1,-1.307659327530677
SOX11,2,0.6123828620093263,1,-1.0877070090524197
EXOSC7,2,0.6729755806348596,1,-1.4038948739962813
KANSL3,1,0.8182339469591776,1,-1.502506348335169
TAF8,1,0.837186336517334,1,-2.004845681239692
CCDC59,1,0.9262246092160543,1,-1.5082249485150132
ATL2,1,0.5852038418403632,1,-1.4218953435622623
H2BC13,1,0.656601969152689,1,-1.5685033810882256
SLC39A7,1,0.8053563137849172,1,-1.6834058552158222
TRAPPC5,1,0.6918473343054453,1,-1.679197867500973
MRPS21,1,0.5268579795956612,2,-1.6469071518767708
FNTA,1,0.8063951830069224,1,-1.6404302302272251
ASPM,1,0.8934083580970764,1,-2.0108073092488703
TAF10,1,0.9358972708384196,1,-1.5806358223701975
CIAPIN1,1,0.5989110800437629,1,-1.0933064572522075
TAMM41,1,0.7379142642021179,1,-1.787386712635419
NDUFB10,1,0.7602335015932719,1,-1.7184226100350335
NRAS,1,0.8314014275868734,1,-3.0754532584753376
PPM1G,1,0.7139497697353363,1,-1.6993507176194684
PELO,1,0.7135161509116491,1,-1.623451253975536
COQ2,1,0.686820516983668,1,-1.5723866497596015
CHORDC1,1,0.6845512986183167,1,-1.7219061649297884
PPP1CB,1,0.5933259999648044,1,-0.9979142509629916
PPP1R11,1,0.998863935470581,1,-2.0950638349127164
GPKOW,1,0.56910595872129,1,-1.55126324320577
DDX24,1,0.6341017385323843,1,-1.5645575797429518
MAU2,1,0.6911920880277952,1,-1.579238011277161
CENPM,1,0.9605170885721842,1,-1.6050979215559047
VBP1,1,0.6864371548096339,1,-1.745631210415951
COQ4,1,0.6103197334644695,1,-1.564897741949261
CCDC86,1,0.995103637377421,1,-1.527875657427767
DDX23,1,0.9422215819358826,1,-1.6093749670210848
WDR46,1,0.9893618623415629,1,-1.5661765437740902
TCOF1,1,0.966262141863505,1,-1.8177869505516544
CENPE,1,0.834303637345632,1,-1.8560606450744368
ABT1,1,0.6917854150136312,1,-1.7380258257479004
NUDC,1,0.9957476854324341,1,-1.5317549929920105
MYBBP1A,1,0.9943439960479736,1,-1.7147426558654673
GTSE1,1,0.9937231143315634,1,-1.90999716856861
NCAPH2,1,0.9910866618156433,1,-1.9660785570853667
TACC3,1,0.9898077249526978,1,-1.9269765744322456
SNRNP40,1,0.9890836675961813,1,-1.8369089102768767
BMS1,1,0.9882987340291342,1,-1.5373343642019708
RAD51C,1,0.9802433848381042,2,-1.651168188986292
ALK,1,0.7247521777947744,1,-1.5980510125919491
SYF2,1,0.8490343888600668,1,-1.5733583854678366
LCE2A,1,0.9513174096743265,1,-1.726607715442302
HAUS3,1,0.8661805788675944,1,-1.701276334366845
ELP4,1,0.9216600656509399,1,-1.645857179142164
MDM2,1,0.8885261019070944,1,-1.857258483398152
YY1,1,0.6412961184978485,3,-0.652884205188166
POLR1H,1,0.8676963448524475,1,-1.5634065771832963
PPP1R10,1,0.8134803374608358,2,-1.6278112373925548
GAK,1,0.7630053758621216,1,-1.51745456715675
DDX27,1,0.5240056986610094,1,-1.5408876760723231
NRBP1,1,0.6369208296140035,2,-1.5260654967079168
TIMM23,1,0.6406514222423235,1,-1.7676297555184055
PPP1R7,1,0.9855149984359741,1,-1.5299554288832862
ELP1,1,0.9669660925865173,1,-1.6334245549717528
RBBP8,1,0.9377403060595194,1,-1.5858182126024136
TUBE1,1,0.9473669727643331,1,-1.8540989902949616
XRCC2,1,0.938861350218455,1,-1.5198644272103528
DDX5,1,0.8960659305254618,1,-1.8569598608190727
LMNB1,1,0.8699142336845398,1,-1.7879803299750678
KIF18B,1,0.6086696286996206,1,-1.5920218989082286
RNF113A,1,0.645821417371432,1,-1.803387621829956
CIT,1,0.9849395950635275,1,-1.694607653438393
ZNF492,1,0.866864025592804,1,-1.648940258463603
HNRNPC,1,0.967315673828125,1,-1.5099827287464131
DHPS,1,0.9751959244410197,1,-1.997760632968926
FERMT2,1,0.9758975505828857,1,-1.8064671650602608
ATP5F1A,1,0.9771062930425009,1,-1.7003762389459265
ATP5F1D,1,0.9804785052935282,1,-1.734957157372251
DDX39B,1,0.9825986822446188,1,-2.065124472327484
HDAC3,1,0.9852643013000488,1,-1.5510124846937925
RTEL1,1,0.9968385895093282,1,-1.8330339074985864
DNAAF10,1,0.9971239368120829,1,-1.767121752406019
SRF,1,0.9214733044306437,1,-1.6621554579782611
FCGR1A,1,0.9930913845698038,1,-1.5663556101570233
FTSJ3,1,0.9849248925844828,1,-1.829185218326935
SON,1,0.9547566771507263,1,-1.559351885597669
TARDBP,1,0.9531208078066508,1,-2.418075569358745
AFG3L2,1,0.8718051314353943,1,-1.652605234546388
HEATR3,1,0.9717317422231039,1,-2.0257515897635963
ACIN1,1,0.9756251573562622,1,-1.519938388966019
ATP6V0B,1,0.9931665658950806,1,-1.5975791907313883
HMGCR,1,0.987623393535614,1,-1.5340054767942266
LRP8,1,0.892524003982544,1,-2.0027823783842336
TP53RK,1,0.9834858775138855,1,-1.5018272709290772
DHX36,1,0.9951868851979574,1,-1.602441777641559
PDCD7,1,0.7560867269833883,2,-1.5740158971680522
NLE1,1,0.6319348985950152,1,-1.5213172857727206
SPATA5,1,0.8188854654630026,1,-1.6269609380188528
SYMPK,1,0.7056312561035156,2,-1.508418130544967
EXOC3,1,0.7616344590981802,1,-1.6207155626095398
GFER,1,0.9905929366747538,1,-1.711951925977664
TTC1,1,0.9110164642333984,2,-1.7537043436947073
DAP3,1,0.9744138121604919,1,-1.6444577236176523
BCS1L,1,0.9393781026204427,1,-1.5174437728941583
COX6A1,1,0.8386447230974833,1,-1.6018859868065765
MRPS35,1,0.9967653155326843,1,-1.6023990898340708
CCT7,1,0.657566010292309,1,-1.5122598301074062
COG7,1,0.9335697690645853,1,-1.5663541795776252
NCAPG2,1,0.7567580342292786,1,-1.7746479448261936
CTR9,1,0.8779756824175516,1,-1.635260804745737
GEMIN6,1,0.9911403854688009,1,-1.5490482565852497
RTN4IP1,1,0.993444542090098,1,-1.540405773375659
RTCB,1,0.9948280851046244,1,-1.948766234740597
MFN2,1,0.9951618115107218,1,-1.6311136574102938
